time,field_id,et,etof,eto,pr,ndvi,acres,year,month,et_acft,pr_acft,net_et_acft
2016-08-01,21106020483,20.65,0.112,184.783,1.357,0.178,154.74390400000001,2016,8,10.483797958005248,0.6889352943832022,9.794862663622045
2016-08-01,21106020532,88.779,0.482,184.114,1.815,0.37,5.458439,2016,8,1.589877808336614,0.0325034999507874,1.5573743083858267
2016-08-01,21106020537,16.714,0.09,184.783,1.293,0.147,83.796552,2016,8,4.5950642064566924,0.35547553062992127,4.239588675826771
2016-08-01,21106020542,113.353,0.603,187.844,1.255,0.511,89.966639,2016,8,33.457967291886476,0.37043350375656164,33.08753378812992
2016-08-01,21106020543,111.165,0.591,188.101,1.355,0.501,26.051752999999998,2016,8,9.501453813139763,0.11581405943241467,9.385639753707348
2016-08-01,21106020544,90.431,0.482,187.702,1.423,0.405,218.851528,2016,8,64.93097942443569,1.0217379407611549,63.909241483674535
2016-08-01,21106020545,49.92,0.265,188.203,1.422,0.217,16.328368,2016,8,2.674252396850394,0.07617762236220472,2.598074774488189
2016-08-01,21106020546,67.916,0.369,184.239,1.656,0.303,5.5745759999999995,2016,8,1.2421355105511809,0.03028706645669291,1.2118484440944879
2016-08-01,21106020547,110.314,0.601,183.433,1.538,0.483,8.267966000000001,2016,8,2.9923635214042,0.041719592217847774,2.950643929186352
2016-08-01,21106020549,45.081,0.245,184.349,1.592,0.268,93.297547,2016,8,13.79903778315945,0.4873021483727034,13.311735634786746
2016-08-01,21106020550,40.67,0.22,184.768,1.435,0.307,29.054018,2016,8,3.876728714107611,0.1367864692585302,3.739942244849081
2016-08-01,21106020551,26.74,0.145,184.415,2.097,0.264,123.226299,2016,8,10.81060116555118,0.847787234261811,9.96281393128937
2016-08-01,21106020615,79.956,0.434,184.4,1.428,0.364,4.091976,2016,8,1.0734187436220473,0.01917106866141732,1.05424767496063
2016-08-01,21106020616,116.796,0.628,185.937,1.442,0.505,12.807193,2016,8,4.907575175944881,0.0605904603215223,4.846984715623359
2016-08-01,21106020617,93.649,0.508,184.4,1.411,0.411,11.02066,2016,8,3.386068859383202,0.05101755662729659,3.3350513027559052
2016-08-01,21106020620,100.401,0.545,184.114,1.965,0.413,10.523989000000002,2016,8,3.4665978332972442,0.06784658262795278,3.3987512506692914
2016-08-01,21106020750,156.488,0.848,184.489,2.027,0.692,24.680348,2016,8,12.671188641154854,0.16413079198162728,12.507057849173227
2016-08-01,21106020751,88.034,0.478,184.239,1.725,0.423,10.30407,2016,8,2.976077750590551,0.058315356791338584,2.9177623937992125
2016-08-01,21106020752,70.877,0.385,184.239,1.648,0.313,2.782346,2016,8,0.6469958577493438,0.01504365553805774,0.631952202211286
2016-08-01,21106021071,26.925,0.146,184.783,1.424,0.214,2.7329260000000004,2016,8,0.24141742962598428,0.012768000734908136,0.22864942889107615
2016-08-01,21106021073,162.946,0.886,184.001,1.954,0.756,2.172009,2016,8,1.1611554413188978,0.013924230925196849,1.147231210393701
2016-08-01,21106021076,171.873,0.933,184.196,1.948,0.783,21.900472999999998,2016,8,12.349409435462597,0.13996758990813646,12.20944184555446
2016-08-01,21106021077,171.015,0.929,184.093,1.969,0.789,5.166861000000001,2016,8,2.8989853474901577,0.033377786446850397,2.865607561043307
2016-08-01,21106021162,50.313,0.273,184.093,1.994,0.297,71.639232,2016,8,11.82540905385827,0.4686634796850394,11.35674557417323
2016-08-01,21106021163,64.291,0.349,184.143,1.939,0.346,76.67513000000001,2016,8,16.172968447604987,0.48777256256561685,15.68519588503937
2016-08-01,21106021164,131.48,0.714,184.093,1.917,0.599,76.66030400000001,2016,8,33.06855895643045,0.4821450222047245,32.586413934225725
2016-08-01,21106021268,133.098,0.706,188.518,1.459,0.603,4.082092,2016,8,1.7825402920472444,0.019539935131233595,1.7630003569160109
2016-08-01,21106039991,135.839,0.738,184.083,1.186,0.621,121.35575200000001,2016,8,54.08413384490814,0.4722044680839895,53.61192937682415
2016-08-01,21106039998,98.231,0.523,187.851,2.163,0.467,23.076669000000003,2016,8,7.437153125127953,0.16376258217519685,7.273390542952756
2016-08-01,21106040030,106.394,0.572,186.027,2.261,0.487,529.999848,2016,8,185.00263723133858,3.9315277438582683,181.07110948748033
2016-08-01,21106040035,77.425,0.421,184.094,1.516,0.36,49.644861000000006,2016,8,12.610739379675197,0.24692129027559057,12.363818089399606
2016-09-01,21106016347,65.869,0.527,125.03,2.726,0.434,1.289862,2016,9,0.2787464569488189,0.011535970511811024,0.26721048643700784
2016-09-01,21106016378,77.201,0.603,128.06,1.723,0.477,34.270299,2016,9,8.6801225495374,0.19372613247047243,8.486396417066928
2016-09-01,21106016393,92.366,0.72,128.315,1.635,0.606,4.944471,2016,9,1.4983628884055118,0.02652299896653543,1.4718398894389764
2016-09-01,21106016454,65.429,0.51,128.214,1.703,0.356,185.824142,2016,9,39.88939562637139,1.0382497172769027,38.851145909094484
2016-09-01,21106016455,83.61,0.652,128.315,1.641,0.525,7.529137,2016,9,2.06532527746063,0.040535806486220474,2.0247894709744094
2016-09-01,21106016462,69.881,0.546,128.014,1.488,0.461,33.183059,2016,9,7.607825938251312,0.1619960360629921,7.44582990218832
2016-09-01,21106016472,68.62,0.547,125.39,2.617,0.416,47.289998000000004,2016,9,10.646455586482942,0.4060299368963255,10.240425649586616
2016-09-01,21106016479,80.805,0.646,125.047,1.872,0.61,12.649049,2016,9,3.353367468651575,0.0776870725984252,3.2756803960531498
2016-09-01,21106016499,24.746,0.194,127.615,1.85,0.265,110.87377,2016,9,9.001582389829396,0.6729543126640419,8.328628077165355
2016-09-01,21106016518,78.672,0.629,125.047,1.813,0.52,7.756469,2016,9,2.0020240458267713,0.0461367398195538,1.9558873060072175
2016-09-01,21106016562,64.304,0.502,128.06,1.595,0.505,24.121902000000002,2016,9,5.089024889133859,0.12622845698818896,4.96279643214567
2016-09-01,21106016563,13.174,0.103,128.103,1.634,0.201,40.331662,2016,9,1.7432064146587924,0.2162136998293963,1.526992714829396
2016-09-01,21106016578,40.821,0.326,125.378,2.564,0.226,38.050929,2016,9,5.096053060068897,0.3200872111417322,4.775965848927164
2016-09-01,21106016597,36.213,0.294,122.998,4.453,0.161,58.614591000000004,2016,9,6.963944172844489,0.8563345594586615,6.1076096133858275
2016-09-01,21106016604,63.518,0.508,125.03,2.723,0.446,7.63539,2016,9,1.5911571588582676,0.06821249005905512,1.5229446687992125
2016-09-01,21106016663,24.303,0.194,125.314,2.511,0.302,43.272152000000006,2016,9,3.450272670787402,0.35648416559055124,3.093788505196851
2016-09-01,21106016745,62.606,0.499,125.416,2.162,0.465,14.855652,2016,9,3.0513548199212597,0.10537375204724408,2.9459810678740155
2016-09-01,21106016840,28.765,0.23,125.036,2.301,0.185,29.152858000000002,2016,9,2.7512531508202103,0.2200811228937008,2.5311720279265093
2016-09-01,21106016902,100.485,0.804,125.04,2.319,0.68,21.895531000000002,2016,9,7.2184134925688985,0.1665870616437008,7.051826430925198
2016-09-01,21106016931,66.198,0.528,125.477,2.324,0.458,42.866908,2016,9,9.310051101653542,0.3268461095538058,8.983204992099736
2016-09-01,21106016935,44.056,0.352,125.264,2.565,0.374,47.51733,2016,9,6.868187304724408,0.39987516879921264,6.468312135925196
2016-09-01,21106016940,105.006,0.837,125.416,2.064,0.733,9.841993,2016,9,3.390644084507874,0.06664656677165355,3.3239975177362204
2016-09-01,21106016973,83.271,0.665,125.141,3.372,0.476,33.059509,2016,9,9.031818812135826,0.36573708775590547,8.666081724379922
2016-09-01,21106016975,52.991,0.423,125.231,3.273,0.26,21.962248,2016,9,3.818246337821522,0.23583476937007875,3.5824115684514433
2016-09-01,21106017023,79.733,0.635,125.595,2.615,0.649,3.456929,2016,9,0.9043022308300526,0.02965836395997376,0.8746438668700788
2016-09-01,21106017033,46.003,0.363,126.616,1.4,0.345,99.48493100000002,2016,9,15.015109188953415,0.45695178280839904,14.558157406145016
2016-09-01,21106017049,93.302,0.728,128.103,1.563,0.549,101.716244,2016,9,31.1362499924147,0.5215960937401575,30.614653898674543
2016-09-01,21106017061,16.373,0.131,125.416,2.156,0.252,26.894364000000003,2016,9,1.444689703976378,0.19023703669291342,1.2544526672834646
2016-09-01,21106017064,25.31,0.202,125.231,2.941,0.183,41.448554,2016,9,3.441807420406824,0.39993503055774277,3.041872389849081
2016-09-01,21106017069,93.805,0.743,126.196,1.937,0.62,15.74027,2016,9,4.844212688156169,0.1000292092847769,4.744183478871392
2016-09-01,21106017076,54.757,0.438,125.047,2.103,0.327,2.886128,2016,9,0.5184898651443569,0.01991314692913386,0.49857671821522304
2016-09-01,21106017080,76.166,0.594,128.26,1.684,0.534,24.559269,2016,9,6.1370776989960625,0.13568834972440943,6.001389349271653
2016-09-01,21106017099,104.894,0.839,125.03,2.241,0.687,8.794289000000001,2016,9,3.0264703095997376,0.06465879806102363,2.961811511538714
2016-09-01,21106017134,16.041,0.128,125.314,2.279,0.201,18.967396,2016,9,0.9982152205905512,0.1418198670734908,0.8563953535170604
2016-09-01,21106017149,67.608,0.53,127.598,1.386,0.457,14.573958,2016,9,3.2326645422047244,0.0662713444488189,3.1663931977559057
2016-09-01,21106017172,101.028,0.806,125.314,2.654,0.752,6.325760000000001,2016,9,2.09671548976378,0.05508060052493439,2.0416348892388454
2016-09-01,21106017173,47.964,0.383,125.143,3.166,0.264,13.630036,2016,9,2.1448525154330706,0.1415770799737533,2.0032754354593174
2016-09-01,21106017183,52.626,0.421,125.03,2.635,0.415,5.082847,2016,9,0.8775915558464567,0.04394127901902887,0.8336502768274278
2016-09-01,21106017194,17.443,0.139,125.192,3.799,0.219,29.955932999999998,2016,9,1.7143088560334645,0.37336807567913377,1.3409407803543307
2016-09-01,21106017225,81.315,0.649,125.231,2.939,0.465,2.008923,2016,9,0.5359434834153542,0.01937081593503937,0.5165726674803148
2016-09-01,21106017279,23.584,0.188,125.416,2.154,0.28,18.539913000000002,2016,9,1.4345318510236222,0.13102025131889763,1.3035115997047246
2016-09-01,21106017338,58.31,0.465,125.314,2.563,0.444,44.762164999999996,2016,9,8.563260633694224,0.3763957640912073,8.186864869603017
2016-09-01,21106017450,26.662,0.213,125.231,3.093,0.179,11.181275000000001,2016,9,0.9780680907152232,0.11346352878937008,0.8646045619258531
2016-09-01,21106017464,79.505,0.635,125.231,3.101,0.453,25.172076999999998,2016,9,6.565964507496719,0.2560978043864829,6.309866703110235
2016-09-01,21106017470,62.857,0.502,125.231,2.827,0.371,50.712333,2016,9,10.458087648887796,0.4703535609940945,9.9877340878937
2016-09-01,21106017538,100.816,0.786,128.315,1.543,0.64,32.6172,2016,9,10.78850274015748,0.1651192244094488,10.623383515748031
2016-09-01,21106017541,76.497,0.597,128.131,1.424,0.479,72.140845,2016,9,18.105505971013777,0.3370359687664041,17.768470002247373
2016-09-01,21106017547,85.722,0.669,128.103,1.665,0.625,49.921613,2016,9,14.039962301791338,0.2727017245570866,13.767260577234252
2016-09-01,21106017581,86.248,0.688,125.37,2.292,0.58,137.427136,2016,9,38.88719037312336,1.0334087785826769,37.853781594540685
2016-09-01,21106017594,93.142,0.737,126.308,1.906,0.649,33.509231,2016,9,10.23988449410105,0.209542632171916,10.030341861929134
2016-09-01,21106017598,94.815,0.74,128.08,1.712,0.591,116.25807900000001,2016,9,36.164730184990155,0.652998134015748,35.51173205097441
2016-09-01,21106017642,86.027,0.688,125.03,2.657,0.509,2.4759420000000003,2016,9,0.6988118846259843,0.021583260807086616,0.6772286238188977
2016-09-01,21106017678,73.936,0.59,125.231,2.913,0.457,2.7329260000000004,2016,9,0.6629318134383203,0.026118810492125985,0.6368130029461944
2016-09-01,21106017688,105.033,0.84,125.036,2.253,0.704,56.697095000000004,2016,9,19.5376180417815,0.4190897474901575,19.11852829429134
2016-09-01,21106017709,105.369,0.842,125.069,2.526,0.694,63.054978000000006,2016,9,21.798031420216535,0.522561923976378,21.275469496240156
2016-09-01,21106017713,65.5,0.516,126.817,1.783,0.436,96.18614600000001,2016,9,20.66992310695538,0.5626637083923884,20.10725939856299
2016-09-01,21106017721,99.728,0.796,125.314,2.412,0.693,34.497631,2016,9,11.287335119317584,0.2729930642125984,11.014342055104986
2016-09-01,21106017843,70.289,0.561,125.345,3.03,0.385,12.443956,2016,9,2.869662806049869,0.1237046807086614,2.7459581253412075
2016-09-01,21106017866,105.536,0.842,125.317,2.188,0.709,31.025876,2016,9,10.74260777406824,0.22271855868766405,10.519889215380577
2016-09-01,21106017899,102.508,0.819,125.214,2.084,0.705,25.609444000000003,2016,9,8.612771934225723,0.17509869191601052,8.437673242309712
2016-09-01,21106017908,100.672,0.802,125.491,2.516,0.716,15.708147,2016,9,5.188223670551181,0.1296643630314961,5.058559307519684
2016-09-01,21106017937,93.758,0.749,125.152,2.89,0.576,76.66771700000001,2016,9,23.58337208164698,0.7269347182742784,22.856437363372702
2016-09-01,21106017943,25.284,0.202,125.047,2.167,0.269,5.700597,2016,9,0.4728802314566929,0.040528850718503935,0.43235138073818896
2016-09-01,21106017965,74.134,0.593,125.085,3.081,0.562,16.172695,2016,9,3.9335517425524933,0.163477930757874,3.770073811794619
2016-09-01,21106017970,86.114,0.689,124.988,1.36,0.558,94.07097,2016,9,26.57751807933071,0.41973923622047243,26.157778843110236
2016-09-01,21106018026,61.227,0.477,128.315,1.429,0.383,33.92683,2016,9,6.815085368799212,0.15905984274934384,6.656025526049868
2016-09-01,21106018041,113.357,0.884,128.199,1.966,0.762,18.574507,2016,9,6.90797372046916,0.11980800774934383,6.788165712719816
2016-09-01,21106018051,99.969,0.796,125.53,2.245,0.674,31.737524,2016,9,10.409345593031494,0.2337622748687664,10.175583318162728
2016-09-01,21106018093,53.966,0.432,125.042,2.876,0.393,12.090603,2016,9,2.1406872752559054,0.11408324877952754,2.026604026476378
2016-09-01,21106018133,25.237,0.197,128.103,1.517,0.231,41.228635,2016,9,3.4136714615977684,0.2051963231463254,3.208475138451443
2016-09-01,21106018149,39.623,0.317,124.988,1.342,0.267,46.528929999999995,2016,9,6.048608246030183,0.2048616274934383,5.843746618536744
2016-09-01,21106018190,87.84,0.702,125.085,3.045,0.556,25.545198,2016,9,7.361844462992126,0.2552005508858267,7.106643912106299
2016-09-01,21106018194,103.758,0.828,125.334,2.847,0.665,20.857711000000002,2016,9,7.100244022106299,0.19482251711614174,6.905421504990157
2016-09-01,21106018202,82.042,0.655,125.337,2.155,0.53,489.91034400000007,2016,9,131.86753426,3.463769000393701,128.4037652596063
2016-09-01,21106018215,116.44,0.93,125.245,2.361,0.779,46.610473,2016,9,17.8061793835958,0.3610476599507874,17.445131723645012
2016-09-01,21106018222,107.641,0.841,127.964,1.47,0.65,35.404488,2016,9,12.50319715488189,0.17074999133858268,12.332447163543307
2016-09-01,21106018224,94.377,0.752,125.539,2.63,0.707,5.300295,2016,9,1.6411612244586613,0.04573417273622047,1.595427051722441
2016-09-01,21106018229,95.663,0.763,125.416,2.259,0.573,51.920652000000004,2016,9,16.29555555208661,0.3848056196456693,15.910749932440941
2016-09-01,21106018255,86.618,0.677,127.994,1.788,0.642,30.371061,2016,9,8.63084173785433,0.17816094838582677,8.452680789468504
2016-09-01,21106018259,99.56,0.779,127.807,1.715,0.632,90.04571100000001,2016,9,29.41256885551181,0.506654837155512,28.9059140183563
2016-09-01,21106018272,102.581,0.82,125.164,3.022,0.643,20.850298000000002,2016,9,7.017206099534121,0.20672441127296587,6.810481688261155
2016-09-01,21106018297,72.119,0.577,125.047,2.125,0.477,9.629487,2016,9,2.278441512312992,0.06713471087598424,2.211306801437008
2016-09-01,21106018299,102.262,0.816,125.296,3.11,0.692,10.738966000000001,2016,9,3.602979465524935,0.10957409534120735,3.4934053701837278
2016-09-01,21106018303,63.462,0.508,125.03,2.443,0.485,39.498935,2016,9,8.224020383759843,0.31658759253608926,7.907432791223753
2016-09-01,21106018321,51.255,0.41,125.03,2.776,0.385,22.918525000000002,2016,9,3.853966531742126,0.20873302296587926,3.645233508776247
2016-09-01,21106018376,89.036,0.711,125.309,2.998,0.505,22.982771,2016,9,6.71356298804462,0.22605757040026248,6.487505417644358
2016-09-01,21106018393,54.827,0.428,128.173,1.65,0.41,476.351967,2016,9,85.68552918211613,2.5786769867125985,83.10685219540353
2016-09-01,21106018394,15.425,0.123,125.048,2.965,0.168,63.529410000000006,2016,9,3.2150300172244095,0.6179944247047243,2.5970355925196853
2016-09-01,21106018397,104.313,0.813,128.315,1.68,0.676,15.942892,2016,9,5.456203717834645,0.08787420787401574,5.368329509960629
2016-09-01,21106018400,30.719,0.245,125.191,3.735,0.297,16.417324,2016,9,1.6546055641601052,0.20117685413385827,1.4534287100262469
2016-09-01,21106018402,70.062,0.546,128.315,1.417,0.507,15.377033,2016,9,3.5345987075,0.07148705958333333,3.4631116479166666
2016-09-01,21106018449,92.345,0.738,125.101,2.679,0.637,89.75413300000001,2016,9,27.192734290961287,0.7888822910334645,26.403851999927824
2016-09-01,21106018485,84.103,0.673,125.03,2.784,0.636,9.498524,2016,9,2.6209132676246716,0.08675817196850392,2.5341550956561676
2016-09-01,21106018496,46.928,0.375,125.085,3.531,0.349,10.407852,2016,9,1.6024267672440944,0.1205712775984252,1.4818554896456693
2016-09-01,21106018550,98.663,0.782,126.088,1.958,0.603,17.146269,2016,9,5.550204522135827,0.1101456519094488,5.440058870226379
2016-09-01,21106018563,58.485,0.466,125.416,2.265,0.412,55.32569,2016,9,10.615889040846456,0.4111308656496063,10.204758175196849
2016-09-01,21106018600,64.455,0.516,125.03,2.682,0.468,7.613151,2016,9,1.6099266656988187,0.06698973419291337,1.5429369315059054
2016-09-01,21106018603,80.17,0.625,128.198,1.903,0.492,125.14626600000001,2016,9,32.916588402952755,0.7813429927755906,32.13524541017716
2016-09-01,21106018615,71.988,0.576,125.085,3.501,0.494,47.23069400000001,2016,9,11.15499737425197,0.5425021643503938,10.612495209901576
2016-09-01,21106018632,85.272,0.665,128.199,1.821,0.512,39.333377999999996,2016,9,11.00405449086614,0.2349937051771653,10.769060785688975
2016-09-01,21106018641,84.033,0.671,125.314,2.731,0.562,21.821400999999998,2016,9,6.016134482391732,0.1955191802198162,5.820615302171916
2016-09-01,21106018738,30.018,0.243,123.573,4.138,0.182,277.280794,2016,9,27.307791582322835,3.7643960812729658,23.54339550104987
2016-09-01,21106018783,39.206,0.311,126.049,1.87,0.262,33.150936,2016,9,4.264158782204725,0.20338664803149606,4.060772134173229
2016-09-01,21106018794,32.621,0.26,125.315,1.335,0.326,75.76827300000001,2016,9,8.109044729438978,0.33185906973425194,7.777185659704726
2016-09-01,21106018800,105.713,0.842,125.595,2.812,0.714,6.679113,2016,9,2.316499581919291,0.06161963830708661,2.2548799436122042
2016-09-01,21106018856,78.392,0.626,125.231,3.014,0.298,4.195758,2016,9,1.0791137176377952,0.041489549251968495,1.0376241683858267
2016-09-01,21106018923,56.71,0.454,125.03,2.582,0.416,3.716384,2016,9,0.691457141207349,0.03148196682414698,0.6599751743832021
2016-09-01,21106018962,111.305,0.867,128.315,1.594,0.737,35.809732000000004,2016,9,13.076778937860894,0.187272679816273,12.889506258044621
2016-09-01,21106018967,90.085,0.706,127.615,1.936,0.594,6.874322,2016,9,2.0317365399278215,0.04366367254593176,1.9880728673818897
2016-09-01,21106018997,17.349,0.138,125.347,2.208,0.218,34.653304,2016,9,1.972441506220472,0.251031808503937,1.7214096977165352
2016-09-01,21106019099,83.547,0.666,125.416,2.264,0.508,3.01462,2016,9,0.8263203974409449,0.022392059317585297,0.8039283381233596
2016-09-01,21106019129,60.046,0.468,128.286,1.54,0.315,24.556798000000004,2016,9,4.83772143276903,0.12407306076115487,4.713648372007874
2016-09-01,21106019131,66.558,0.533,124.988,1.333,0.435,69.094102,2016,9,15.087812470196852,0.3021733529068242,14.785639117290028
2016-09-01,21106019159,89.833,0.716,125.416,2.553,0.582,39.365501,2016,9,11.602103186788057,0.32972481644685037,11.272378370341206
2016-09-01,21106019163,90.09,0.718,125.416,2.358,0.663,7.1659,2016,9,2.1180312696850394,0.05543698228346457,2.062594287401575
2016-09-01,21106019213,87.244,0.684,127.598,1.429,0.572,24.334408000000003,2016,9,6.965325103517062,0.11408749682414698,6.851237606692915
2016-09-01,21106019259,23.648,0.189,125.416,2.396,0.24,84.436541,2016,9,6.551034519580052,0.6637465624540682,5.887287957125984
2016-09-01,21106019272,84.458,0.669,126.176,1.366,0.569,96.586448,2016,9,26.763445620682415,0.43286446183727034,26.330581158845145
2016-09-01,21106019282,89.156,0.697,127.999,1.788,0.563,54.745005000000006,2016,9,16.013273181692917,0.321141958464567,15.69213122322835
2016-09-01,21106019315,42.124,0.337,125.085,3.232,0.315,18.522616000000003,2016,9,2.559864423832021,0.19640779170603676,2.3634566321259842
2016-09-01,21106019357,100.22,0.799,125.421,1.949,0.667,58.411969,2016,9,19.206192694160105,0.37350698025262463,18.83268571390748
2016-09-01,21106019360,65.494,0.51,128.315,1.544,0.467,72.751182,2016,9,15.63243410074803,0.3685296096062992,15.263904491141732
2016-09-01,21106019372,46.718,0.373,125.291,2.544,0.331,330.43694600000003,2016,9,50.64748439379266,2.757977659527559,47.8895067342651
2016-09-01,21106019376,9.381,0.075,125.377,2.149,0.242,59.000067,2016,9,1.8158780463484252,0.4159814435137795,1.3998966028346458
2016-09-01,21106019379,43.62,0.349,125.047,2.137,0.286,6.056421,2016,9,0.8667358399606299,0.042462505501968506,0.8242733344586614
2016-09-01,21106019412,58.751,0.469,125.231,2.615,0.416,6.718649,2016,9,1.295037228999344,0.05764195254265093,1.237395276456693
2016-09-01,21106019449,73.312,0.585,125.416,2.032,0.446,33.669846,2016,9,8.098437499842518,0.22446564,7.873971859842518
2016-09-01,21106019451,28.348,0.226,125.2,1.818,0.241,45.009265,2016,9,4.186097914107611,0.2684607735236221,3.917637140583989
2016-09-01,21106019452,36.722,0.293,125.416,2.459,0.267,37.937263,2016,9,4.570643608549869,0.3060621053707349,4.264581503179134
2016-09-01,21106019487,96.142,0.767,125.391,2.803,0.653,21.727503,2016,9,6.853430424625984,0.19981033762795275,6.653620086998031
2016-09-01,21106019490,57.225,0.457,125.231,2.764,0.399,34.465508,2016,9,6.470763436023622,0.31254154892388447,6.158221887099738
2016-09-01,21106019504,75.738,0.606,125.03,2.789,0.582,2.433935,2016,9,0.6047945178149606,0.022271144078083987,0.5825233737368767
2016-09-01,21106019517,91.836,0.726,126.531,2.12,0.554,197.60834100000002,2016,9,59.539237546181106,1.374441216929134,58.16479632925197
2016-09-01,21106019518,96.418,0.77,125.231,3.012,0.669,12.298167000000001,2016,9,3.890304021673229,0.12152913059055119,3.768774891082678
2016-09-01,21106019570,118.051,0.941,125.416,2.392,0.795,55.963208,2016,9,21.6749103267979,0.43918633049868766,21.23572399629921
2016-09-01,21106019691,53.447,0.417,128.224,1.608,0.438,11.855858000000001,2016,9,2.0789371473950133,0.06254665244094489,2.0163904949540683
2016-09-01,21106019692,89.979,0.72,124.988,1.333,0.595,12.431600999999999,2016,9,3.6698918188287397,0.05436786132874015,3.6155239574999998
2016-09-01,21106019697,5.303,0.042,125.03,2.539,0.201,28.772324,2016,9,0.5005893509580053,0.23967496927821524,0.26091438167979003
2016-09-01,21106019698,35.665,0.285,125.047,1.904,0.402,9.930949,2016,9,1.1620318113024934,0.06203584939632545,1.0999959619061679
2016-09-01,21106019699,70.004,0.547,128.059,1.564,0.534,8.191365,2016,9,1.8813264942913384,0.04203180728346456,1.839294687007874
2016-09-01,21106019806,61.292,0.489,125.231,2.685,0.395,32.357745,2016,9,6.506794312795275,0.2850411592027559,6.22175315359252
2016-09-01,21106019847,81.736,0.649,125.923,1.958,0.579,48.856612,2016,9,13.101522435800526,0.31384923325459313,12.787673202545932
2016-09-01,21106019934,36.13,0.282,127.999,1.559,0.287,52.73114,2016,9,6.250577717191602,0.2697107849737533,5.9808669322178485
2016-09-01,21106020087,39.503,0.309,128.014,1.517,0.237,4.534285,2016,9,0.5876570221620735,0.022567291158136476,0.565089731003937
2016-09-01,21106020131,34.454,0.275,125.231,2.994,0.197,10.086622,2016,9,1.1401721600656167,0.09907922003937009,1.0410929400262465
2016-09-01,21106020227,90.254,0.72,125.416,2.343,0.498,13.686869,2016,9,4.05280405093832,0.10521106977362205,3.947592981164698
2016-09-01,21106020437,114.003,0.909,125.397,2.45,0.777,24.927448,2016,9,9.323503459133857,0.20036826640419947,9.123135192729658
2016-09-01,21106020438,79.876,0.636,125.595,2.781,0.593,5.698126,2016,9,1.4932529933595802,0.051989791358267715,1.4412632020013125
2016-09-01,21106020439,60.019,0.479,125.231,2.756,0.336,9.041389,2016,9,1.7803645878969816,0.08175219187664041,1.6986123960203412
2016-09-01,21106020483,20.362,0.162,125.504,3.899,0.182,154.74390400000001,2016,9,10.337583245564305,1.9794832076640423,8.358100037900263
2016-09-01,21106020532,59.132,0.473,125.047,1.8,0.35,5.458439,2016,9,1.0589514926115486,0.03223487598425197,1.0267166166272967
2016-09-01,21106020537,14.764,0.118,125.504,4.336,0.137,83.796552,2016,9,4.058964218267716,1.1920664352755908,2.8668977829921256
2016-09-01,21106020542,70.295,0.55,127.839,1.842,0.437,89.966639,2016,9,20.748703702444228,0.5436960270275591,20.20500767541667
2016-09-01,21106020543,72.034,0.562,128.061,1.599,0.444,26.051752999999998,2016,9,6.156863437014436,0.13666913729330707,6.020194299721129
2016-09-01,21106020544,58.881,0.461,127.796,1.458,0.338,218.851528,2016,9,42.277548622598424,1.0468685296062992,41.230680092992124
2016-09-01,21106020545,46.693,0.364,128.23,1.59,0.088,16.328368,2016,9,2.5013795506036747,0.08517751023622047,2.416202040367454
2016-09-01,21106020546,53.875,0.43,125.231,3.214,0.234,5.5745759999999995,2016,9,0.9853355708661417,0.05878178236220472,0.9265537885039369
2016-09-01,21106020547,71.921,0.575,125.102,3.577,0.399,8.267966000000001,2016,9,1.9509198907021001,0.097029246660105,1.853890644041995
2016-09-01,21106020549,34.337,0.274,125.237,3.462,0.226,93.297547,2016,9,10.51036047027231,1.0596985161220471,9.450661954150263
2016-09-01,21106020550,30.791,0.246,125.372,3.927,0.276,29.054018,2016,9,2.9350468118044617,0.374327850019685,2.5607189617847768
2016-09-01,21106020551,17.028,0.136,125.523,2.202,0.238,123.226299,2016,9,6.884177885078739,0.8902372388385826,5.993940646240157
2016-09-01,21106020615,43.615,0.349,124.988,1.358,0.33,4.091976,2016,9,0.5855365263779527,0.018231310393700788,0.567305215984252
2016-09-01,21106020616,75.928,0.601,126.256,1.374,0.46,12.807193,2016,9,3.1903692588713906,0.05773321253937008,3.1326360463320206
2016-09-01,21106020617,68.974,0.552,124.988,1.338,0.453,11.02066,2016,9,2.493894366272966,0.04837809409448819,2.4455162721784776
2016-09-01,21106020620,67.86,0.543,125.047,2.154,0.406,10.523989000000002,2016,9,2.3430377084645673,0.07437228446850394,2.2686654239960635
2016-09-01,21106020750,102.377,0.817,125.344,2.037,0.679,24.680348,2016,9,8.289698120721782,0.16494051468503934,8.124757606036743
2016-09-01,21106020751,64.03,0.511,125.231,2.886,0.372,10.30407,2016,9,2.164598432086614,0.09756412736220471,2.0670343047244093
2016-09-01,21106020752,54.449,0.435,125.231,3.264,0.235,2.782346,2016,9,0.49703398082020994,0.029795201259842516,0.4672387795603674
2016-09-01,21106021071,17.89,0.143,125.504,3.547,0.203,2.7329260000000004,2016,9,0.1604069755249344,0.031803440032808404,0.128603535492126
2016-09-01,21106021073,109.555,0.875,125.167,2.273,0.757,2.172009,2016,9,0.7806904396161417,0.016197429320866142,0.7644930102952756
2016-09-01,21106021076,100.49,0.802,125.32,2.805,0.697,21.900472999999998,2016,9,7.220402007119421,0.20154470723425197,7.018857299885169
2016-09-01,21106021077,104.465,0.834,125.314,2.719,0.718,5.166861000000001,2016,9,1.770853459202756,0.046091519222440945,1.7247619399803151
