date,rh,flux,ebr,EToF_filtered,es,rso,ebr_5day_clim,EToF,sw_out,t_max,ebr_corr,Rn,energy,lw_in,t_min,sw_in,H,t_dew,vp,theta_1,lw_out,LE,ws,wd,ebc_cf,flux_corr,vpd,LE_corr,H_corr,t_avg,theta_mean,G,theta_2,Rn_subday_gaps,ET_fill_val,G_subday_gaps,ET_gap,ASCE_ETo,ET,ET_corr,gridMET_ETo,gridMET_prcp,H_subday_gaps,ET_fill,ppt,LE_subday_gaps,gridMET_ETr
2017-12-31,75.83700268817205,20.929839151209677,0.604861459080944,0.8238682561376068,1.721253029286751,129.45122357917876,0.6955489339440062,0.8297726226277488,23.376934824596773,19.426361129032248,0.9745079008793102,27.84551948924731,34.602699241263444,288.82762506787645,10.365360193548387,100.11163594153228,3.0912948474462367,11.970438805661047,1.4376549509265362,16.094466833333332,337.71680668951615,17.83854430376344,1.6319788581989247,176.79444374798385,1.6095383211570575,33.72060380236174,0.2835980783602151,28.836147089634142,4.88445671272759,14.872738149193545,20.458714771841397,-6.757179752016129,24.822962710349465,0.0,,0.0,0.0,33.91459315032009,19.384650146087765,31.335787815958863,36.70000048,1.8,0.0,30.713592714910988,3.6000000000000005,0.0,56.20000058000002
2018-01-31,88.22653225806452,24.027425477822586,0.6919677838104347,0.7959555828220287,2.186479603178145,142.86561113107416,0.7167337393281641,0.8795931273429547,11.538341652553767,21.387319,1.0260732621733586,32.476488275537626,34.72332966935484,327.5232001001343,16.102149620689648,72.53705838037635,9.085933530241935,17.37519620703829,2.045627105836191,29.950716846774192,356.04542852217736,14.941491947580648,1.8332672931034488,185.79944010704034,1.501609326771404,35.62868014735589,0.14155143709677415,22.285496274117865,13.343183873238024,18.770434799568964,32.74715894086021,-2.2468413938172045,35.54360103494624,0.0,,0.0,0.0,27.341796020145384,16.29043281842373,24.29799502712069,28.50000024,84.10000240000002,0.0,22.69989633379968,98.89999999999998,0.0,37.60000023999999
2018-02-28,65.94874999999999,51.79493047395833,0.7722626620444666,0.7776818562358391,1.8172200753151029,185.94549451892246,0.7704894937869212,0.766672625797829,33.34930937351189,20.256363071428574,1.0192552389208012,63.21467017187501,67.0690595565476,282.20141286011904,10.679763999999997,168.0654761934524,15.934623491071429,11.342895268217529,1.4106887977853408,27.325148816964287,353.70290951190475,35.860306982886904,2.5551952500000006,208.01036100818456,1.3242250418107684,68.3604903225024,0.4065312775297619,47.03895413104017,21.321536191462236,15.443021327380952,31.470338043154758,-3.854389384672618,35.61552726934524,0.0,,0.0,0.0,58.533843220642694,35.189445630110164,46.162656888287536,59.20000120000001,12.4,0.0,46.41995069085206,4.6,0.0,83.60000050000002
2018-03-31,73.09159946236558,62.93435914919355,0.7346461546077839,0.9182513324112224,2.062792347301251,245.9696560493729,0.7289215475699476,0.9763419315307209,41.68126598252688,21.63037574193548,0.9765858347852332,85.25903333131724,85.66622006317208,313.2856408669355,13.587050967741938,176.22576805040325,12.124298989247315,14.5633977185655,1.7121122692770576,33.11816755577957,362.5711095974463,50.810060159946225,2.5386534798387097,203.22170828427426,1.3412062530282185,83.66041703328834,0.3506800780241936,66.90711691902872,16.753300114259666,17.638621543682792,35.593212049731186,-0.4071867318548383,38.06825654368279,0.0,,0.0,0.0,74.51191752731616,55.350274930535726,72.88298957456334,78.00000060000002,75.50000114,0.0,70.1121530769386,43.00000000000002,0.0,100.6000007
2018-04-30,65.14518055555557,106.28363955972219,0.8458088283573828,0.7812564263544529,2.268684293810088,305.25881608032694,0.7672230491916996,0.7728938325541038,53.808348729861116,23.908183,0.9961113620596782,127.44862910069445,125.65917497708334,312.7816680111111,14.8039736,257.2948412680556,36.273253727083336,14.867129679757733,1.7428681790184215,28.65587962847223,388.81953141805565,70.01038583263886,3.121270125,260.74381484791667,1.1779463682433962,125.17053194171793,0.5258161147916666,83.28323289552372,41.88729904619419,19.14235254166666,31.074479236111113,1.7894541236111117,33.49307884375,0.0,,0.0,0.0,117.9838124209329,73.90216294278322,87.91045504440436,118.5000004,43.2000001,0.0,90.52090436547462,41.1,0.0,150.6000005
2018-05-31,59.999448924731176,132.52391613037634,0.8424216469182726,0.7187054445734137,2.5296543024165725,345.71576360052785,0.7944980585944816,0.7188406557936402,71.12582784811826,26.131459,1.0169373116562594,163.43149457056452,157.31304699395162,320.77354505376337,16.33575596774193,319.68759600268817,39.918931870295694,15.801781325230381,1.8419284342714104,12.547379042338704,405.9038186135753,92.60498426008064,3.962269608870967,264.79510944153225,1.2048716680801037,159.97750709848395,0.6877258681451611,112.42545448268636,47.552052615797564,20.80216508400538,18.551549058467746,6.118447576612903,24.555719074596773,0.0,,0.0,0.0,163.39720823698144,101.15515686501145,122.80462288820965,172.90000260000005,0.0,0.0,122.76111349140542,3.9,0.0,223.80000180000002
2018-06-30,48.91297222222222,144.27831797500005,0.8222292309257174,0.5540647803876221,3.240534837389464,361.6767036718242,0.7966173438072205,0.5595478114081766,77.12337590277777,31.98616363333333,1.0083242204665483,186.01461922361113,175.47213422777781,331.91079243055555,17.834459866666673,361.9332142777777,45.84383275416667,17.87456043548108,2.12005345905613,8.200601852083334,430.70601163124985,98.43448522083332,3.3806418847222233,261.6404893208334,1.2261114757724092,176.93280295882553,1.1204813783333336,121.27331954733556,55.65948341148997,24.54998001597223,15.352898307986115,10.542484995833336,22.505194763888888,0.0,,0.0,0.0,204.98760153995661,104.4556576053831,128.68722734057457,231.9000019,0.0,0.0,127.30515733904714,0.0,0.0,317.50000200000005
2018-07-31,50.08545698924732,138.86063235013444,0.7911816707900226,0.7167034825633587,3.502611864790919,352.5775320245774,0.8013915058752439,0.7124521628009448,77.06853078024194,33.949748633333336,0.996285581269145,180.41823738776887,175.51042633669348,351.06170541733866,19.597159966666666,335.73463901209686,8.88925037701613,19.52639783709521,2.3527000933325852,7.439807344758066,429.30957628561833,129.9713819731183,3.104163066666667,284.10559373819444,1.2518901028879086,174.8585071216483,1.1575663086021506,165.50970939971089,9.3487977219374,26.033612829861113,14.696690066532259,4.907811051075268,21.953572788306452,0.0,,0.0,0.0,209.349235074055,142.70324858864217,181.72555474273918,253.4000045,0.0,0.0,182.75981423348972,0.0,0.0,350.80000630000006
2018-08-31,58.71002688172046,112.68572518346774,0.7979973347320166,0.7304418022802023,3.203763491575814,318.62438835457834,0.8091442292293196,0.7350751692458147,71.76592850873656,31.912666866666665,1.0028154440317194,143.8552659032258,141.21065356854837,338.7369681323925,18.593041833333334,290.8860599092742,9.659297905913977,18.52904744162755,2.2012225317841474,7.192562715053763,414.001833608871,103.0264272775538,2.3453515638888893,260.93867103680554,1.254197856683787,141.60822426035318,0.9887389162634408,131.04127312491656,10.566951135436588,24.52418684999999,14.33755650806451,2.6446123346774195,21.482550301075268,0.0,,0.0,0.0,168.27559307286353,112.91774378593179,143.60790507258318,209.30000120000003,0.0,0.0,143.49485748545328,0.1,0.0,288.3000059000001
2018-09-30,56.38519444444444,93.50826603055555,0.7559716916047986,0.7452812496979762,2.9535379770837413,264.5714448426449,0.7949325473573556,0.7406041162692463,56.702753979861114,31.04362755172414,1.0050316478895576,123.62148423055555,123.69281425347224,328.90640695089286,16.79084148275862,255.9608729986111,6.47334792013889,15.825637134263468,1.847805282974548,7.886422402298847,404.0459636583333,87.03491811041664,1.9110341609195405,249.25715375143682,1.3227391086190756,124.31519294126413,1.0961301233333338,117.46055098429115,6.854641956972978,23.16060731537356,14.515230291666667,-0.07133002291666628,21.14403818103448,4.0,,0.0,0.0,136.16374814277225,92.24037851731714,124.49037610966545,165.40000329999995,0.0,0.0,125.53574384373138,0.0,0.0,235.10000130000003
