date,rh,flux,ebr,EToF_filtered,es,rso,ebr_5day_clim,EToF,t_max,ebr_corr,Rn,energy,t_min,sw_in,H,t_dew,vp,LE,wd,ws,ebc_cf,flux_corr,vpd,LE_corr,H_corr,t_avg,G,Rn_subday_gaps,ET_fill_val,G_subday_gaps,ET_gap,ASCE_ETo,ET,ET_corr,gridMET_ETo,gridMET_prcp,H_subday_gaps,ET_fill,ppt,LE_subday_gaps,gridMET_ETr
2013-04-30,54.32002916666667,114.54926761874997,,0.4165210008379026,2.474891500863916,305.20342333526435,0.9929158161071426,0.4215934555786817,28.11966166666667,,,,12.450974166666667,,61.55823373819445,10.760441455832437,1.373721039761306,52.99103388055554,269.3126560014369,5.272751775694445,1.0482465228024682,119.88496421774927,1.0932664869444442,54.8797091681089,65.00525504964037,19.719818074305557,,529.0,,527.0,0.0,,55.9616376236909,57.961212307803905,151.300001,10.9,0.0,58.27281698004346,23.00000000000001,0.0,201.70000180000002
2013-05-31,,144.69675847379028,0.9554943284146858,0.5709930209487067,2.7835547494402904,345.67115905953835,1.024720893717468,0.5710259130368438,29.638044516129032,0.9895839281950104,159.09783420617813,151.729297533046,14.977545387096775,322.48406434576617,39.407141024865595,,,105.28961744892473,259.66073905241933,5.3444452990591405,1.036980590317662,149.85916963542,,109.66808275887772,40.19108687654225,21.869976869623653,7.661290659274192,2.0,,0.0,0.0,,115.12655283415457,119.91390137309092,206.10000120000004,6.3000002,0.0,120.13400238016784,2.3000000000000003,0.0,283.60000899999994
2013-06-30,,151.5201902006944,0.8149657631104064,0.972069338261836,3.4208314449241013,361.63809317663095,0.9658983185300184,0.9717911357352566,32.60646066666666,0.9981265848417172,188.98861029836308,185.1077713333333,18.329023099999993,330.0989550777244,-24.146493930555557,,,175.66668413124995,259.673388512931,4.7847438208333335,1.2275222989220207,185.5738447249324,,215.3953110603257,-29.821466335393357,24.93539209409721,3.066456191666666,4.0,,0.0,0.0,,186.51080564895923,228.70911754030536,240.7000054,3.2000001,0.0,231.7532775031759,2.5,0.0,337.70000600000003
2013-07-31,,143.14740365053763,0.7879232328409821,0.933926540732872,3.4799298008083634,352.5361563386772,0.8670062567054659,0.933727322746999,34.51870919354838,0.9961619088141614,180.27621345631718,181.67684069220437,18.060472903225804,,-34.161852975806454,,,177.3092566263441,260.1334756555555,3.8849583918010753,1.2636402536871822,180.9795484112726,,224.25536766872148,-43.27581925744895,25.383309585349465,-1.4006272358870973,0.0,,0.0,0.0,,194.59014747626426,246.12076578268162,264.4000019,0.0,0.0,246.9431221124057,0.0,0.0,369.20001099999996
2013-08-31,,125.41395858534942,0.7709361974882831,1.0159051041719425,3.2699979310062584,318.57335301800265,0.8255180683827716,1.0169550611971434,33.64087251612904,0.9913546874960908,161.68774743402778,162.58721336527782,18.27224812903226,308.6232525701388,-25.88973952150537,,,151.30369810685482,250.83419226612912,3.840714689516129,1.2867666413292314,161.27108329599017,,194.74085808567108,-33.469774789681004,24.609350823252694,-0.9897335221774196,1.0,,0.0,0.0,,165.89867196039475,213.5302807725742,212.10000150000005,0.0,0.0,214.24932171046356,0.0,0.0,293.30000500000006
2013-09-30,62.636823611111105,92.40003447430556,,0.7226007355248146,3.0960906235823065,264.5102442051096,0.8475204279465308,0.719703693238522,32.27284686666665,,,,16.900215633333328,,-4.464179447222218,17.3830584138855,2.0772432591378607,96.86421392152779,251.53860339027787,3.4488612409722226,1.1726084175662337,108.63910044651243,1.018847364444445,114.3791514262644,-5.740050979751973,23.727920076388887,,625.0,,625.0,0.0,,102.75967825621292,121.34297878782871,162.90000160000002,17.5,0.0,121.45128092292393,15.3,0.0,230.20000249999998
2013-10-31,60.3975236111111,56.86435413642472,,0.5311305195581906,2.281316467009688,202.21706199499388,0.8937117756944515,0.5265854520151036,28.12272119354839,,,,10.597231225806453,194.04923126814515,12.788035007392473,11.5473217814696,1.3986200255620644,44.07631912903228,245.0358678256944,2.394592618615592,1.1462757122902858,64.95725109305947,0.8798417834722224,50.57944941315834,14.377801679901133,18.579871312836023,,767.0,,767.0,0.0,106.82042056634393,48.05064825089981,55.13844293281245,110.00000130000004,0.0,0.0,55.21962163556383,0.0,0.0,162.50000039999995
2013-11-30,69.12552700617283,34.17717039791667,,0.5623121688496392,1.7942641603714735,151.50978122233317,0.8398556478154034,0.6417632265215314,22.161717933333332,,,,8.753214100000001,123.08007667948719,-2.339465981250001,10.223109799095887,1.299264036179288,36.51663637916667,218.2137791630746,1.9374168125,1.0327531080367764,35.81502836897676,0.5276670878858024,38.341635966966145,-2.5266075979893783,15.109194471264367,-2.218038419753086,27.0,,22.0,0.0,58.354199868230275,38.437096986439535,40.35897567948968,60.00000064000002,29.500000099999998,0.0,35.60137170590864,25.599999999999994,0.0,91.40000070000002
2013-12-31,,19.360325490591407,,0.5842963943554312,1.1343726638684808,129.38500126043635,0.9354005336077152,0.5929928458582714,16.443290774193553,,,,-0.5868513225806451,110.73552040958334,-1.1585563743279568,,,20.518881864919354,203.87007395902782,1.7352798965053766,1.0052735255207437,19.420439448919822,,20.54479498664068,-1.1243555377208567,7.72108074361559,-4.325471338333332,33.0,,28.0,0.0,,22.16165306479371,22.187693351233076,36.50000036,11.0000001,0.0,21.61120850939228,15.599999999999998,0.0,56.7000006
2014-01-31,72.41582661290323,24.144067813172043,1.0630225138341314,0.4639613752985779,1.4861757058233882,142.79845435592497,0.7998630656759008,0.5068170933721965,20.629863903225807,1.1438069678712943,22.712166342069892,22.712658950268807,4.154389032258064,116.38802392204302,1.690973477822581,7.420360303588714,1.0832769564282267,22.45309433534946,205.73019718212367,1.5476010403225806,1.0676740688900659,25.9788975662018,0.40289874939516135,24.218924052790356,1.7599735134114434,11.892166886424732,-0.000492608198924651,0.0,,0.0,0.0,41.63003897943661,24.333330849692274,26.247938001407782,55.200000500000016,4.300000099999999,0.0,25.59210458794883,2.3,0.0,86.00000060000002
2014-02-28,76.4078298611111,41.01094920461309,0.9434089375751832,0.7521332800508346,1.8021869492980969,185.87751791095818,0.9128051640421538,0.7445919026617052,21.217227142857148,1.0621568501831975,43.23909673177084,43.47102043576388,10.929853392857146,132.41610685937502,2.001677652529762,11.718417547708569,1.4475028341071243,39.00927155208333,214.11637471875,2.746989331597223,1.1381911324789808,46.173042140300396,0.35468411519097226,43.950792223669964,2.2222499166304313,15.191990527777778,-0.2319237039930559,77.0,,77.0,0.0,55.93252588281938,38.310764387067316,43.16169290449869,58.50000059999999,109.4000011,0.0,44.11127795278554,121.39999999999998,0.0,82.50000159999999
2014-03-31,66.50515948275864,68.86271297110216,0.9315582288079091,0.6476564367027297,2.087350686785031,245.90514752913379,0.9746849280769204,0.6457687277033345,24.07611154838709,1.0268368852146421,73.12463272126436,73.92207039942528,11.746244806451616,198.01273896982758,11.442609383736556,12.093176666424824,1.4757961526305217,57.42010358736561,230.0755056272321,3.117697745689655,1.0974740781267092,75.90590851756332,0.6131959181752874,63.52403907543656,12.381869442126774,17.563287159482755,-0.7974376781609195,20.0,,20.0,0.0,107.74616850705732,62.54992755855094,69.19950279209739,104.800001,50.700002000000005,0.0,67.556392332706,30.4,0.0,144.40000009999997
2014-04-30,65.69124652777778,109.11058888472219,,0.4578805462734434,2.3463353991710623,305.20342333526435,0.9929158161071426,0.4618200546581092,26.91555876666667,,,,12.240692266666665,265.7116339120371,48.404264019444454,13.377221662250935,1.6065865107241375,60.70632486527778,241.4846119030172,3.5032183086805553,1.083348205827353,116.41224834750864,0.7569434604166667,65.72479247752463,50.687455869984,19.12033797465278,,673.0,,673.0,0.0,140.54627028974772,64.07317059899631,69.37343520048199,153.70000159999998,28.000001,0.0,69.49660089607994,34.70000000000001,0.0,210.0000039
2014-05-31,48.16076041666667,135.80587492741932,1.0343629908157184,0.20570360647972127,2.9503374341310677,345.67115905953835,1.024720893717468,0.2029099353044949,31.441140612903236,0.9899018121264618,142.59818172569445,131.29421308888888,15.095790580645161,,91.33549807459677,12.894085397894823,1.556793544812493,44.47037685282258,255.66888354027787,4.719775283938171,0.9566049745103656,129.96837945840895,1.4083040017361113,42.9208212534994,87.04755820490952,22.845990372311825,11.303968636805555,47.0,,47.0,0.0,,48.708590018326426,47.01208312987669,223.2000028,0.0,0.0,47.590108805605794,0.1,0.0,312.40000299999997
2014-06-30,53.74772569444443,167.11168490277774,0.8994322267638347,0.7517151635393456,3.4044181814313763,361.63809317663095,0.9658983185300184,0.7499798578347936,33.774635366666665,0.9901154626749648,191.23875634930562,185.79686154236103,17.471736899999996,351.45167548341044,7.531858082638882,16.969233717670782,2.0229464936535977,159.57982682013892,257.54847825625006,4.173868314583333,1.0990583807870302,183.96034552957119,1.3814716877777775,178.15859755635987,5.801747973211393,25.118738082638878,5.441894806944445,0.0,,0.0,0.0,221.53738923208027,169.43037271859018,189.1591308965453,252.4000056,0.0,0.0,191.18002506338127,0.0,0.0,355.00000799999987
2014-07-31,63.17150067204303,160.84998311626345,0.8530942717737777,0.9811261032649312,3.6053345159968724,352.5361563386772,0.8670062567054659,0.9849660280668026,34.73714716129032,0.9935135487149804,189.67081817372315,188.54889598756716,19.57420322580645,322.21605752011493,-22.446853823924734,20.212415679228894,2.4735845288328933,183.29683694018814,254.5504585456989,3.6597045510752677,1.1678102217364614,187.3258827588997,1.1317499871639782,213.913848276644,-26.587965517744326,26.29102,1.121922186155914,4.0,,0.0,0.0,207.2609541578499,201.29128659080615,234.9228634428593,243.80000680000006,0.0,0.0,238.11954342726912,0.0,0.0,339.70000699999997
2014-08-31,66.51390994623657,138.46792647715048,0.8827426858123277,0.9699513874059392,3.3841648670246665,318.57335301800265,0.8255180683827716,0.9698815645153168,34.122953,1.0040861664589382,155.7172710282258,156.86102949663982,18.596727387096774,,-21.607393594086016,19.81791258050621,2.406782153247784,160.0753200712366,259.3490649959678,3.20972832123656,1.1375383832893022,157.50198977408346,0.9773827137768816,182.13626373235627,-24.634273958272747,25.246863050403228,-1.1437584684139783,0.0,,0.0,0.0,,175.6432991795061,199.85254384159927,207.50000269999998,0.0,0.0,200.54049282323035,0.0,0.0,285.400005
2014-09-30,,109.06672372638893,,0.7172559707782888,,264.5102442051096,0.8475204279465308,0.7164759399493054,34.46053796666667,,,,17.815679166666673,,6.157297947222222,,,102.90942577916668,,2.7003380308333327,1.0816579946594451,118.21931326514284,,111.86308770705291,6.3562255580900135,24.927967111249995,,16.0,,16.0,0.0,,109.151775711122,118.63915381778912,162.9000013,10.1,0.0,119.01038835303291,6.299999999999999,0.0,228.60000610000003
2014-10-31,62.448526580459784,56.95367986962365,,0.5027685459156976,2.85990161422077,202.21706199499388,0.8937117756944515,0.4853250864146008,31.175223709677425,,,,14.30009,179.26461007728497,17.318982209677422,15.650465287395553,1.8277294318623525,39.63469765994625,235.60050347341962,2.062358110887096,1.23296144245122,68.85472418547289,1.020892251652299,48.22138041386114,20.633343771611763,22.138332304435483,,720.0,,720.0,0.0,108.33200037548063,43.36807576249836,52.75542301561981,117.50000090000002,11.3,0.0,54.789758398726036,10.9,0.0,173.10000289999994
2014-11-30,77.18388472222223,29.834923736805553,0.8340947324383022,0.8093635736195389,1.93380017803446,151.50978122233317,0.8398556478154034,0.8278019639347861,22.66342766666667,1.2639800230812055,32.166041860632184,35.75485304813217,10.961794866666667,112.49788690555555,4.007884974305556,12.965757276151914,1.5529225491455716,25.8270387625,186.03240629930545,1.6946790923611113,1.5326906197435683,45.21158823678696,0.3808776288888889,38.98856966619947,6.223018570587484,16.386758040277773,-3.6031850347222223,1.0,,0.0,0.0,44.96247062527159,27.19560422215965,41.054551150417524,50.600000400000006,38.4000001,0.0,40.95914184710356,43.1254,0.0,73.40000048
2014-12-31,,20.005440898521503,,0.5352947968483661,,129.38500126043635,0.9354005336077152,,18.545927566666666,,,,12.263733666666667,,0.3569199045698923,,,19.648520993951614,,,1.3099601230374982,28.80377449226473,,30.171239012639013,-1.3674645203742792,,,234.0,,232.0,0.0,,21.353105199544924,32.76239751376517,29.600000259999995,203.0000001,0.0,16.137810125735662,191.89999999999995,0.0,41.70000048
2015-01-31,84.20887946428572,15.241792744623654,0.5565539726196244,0.4358635675444503,1.4648238553588462,142.79845435592497,0.7998630656759008,0.4505292067906302,18.42027258064516,0.8937024575595449,26.520476146634607,27.38843907451923,6.021813838709678,102.1982174089506,4.589012758736562,9.581198172014606,1.2561490462070606,10.652779985887095,157.1252465989583,1.2969127336309525,1.668300724857466,24.474944576117643,0.20867480915178568,16.502349466704494,7.972595109413151,11.822214116815474,-0.8655340059523808,38.0,,37.0,0.0,33.07250424317242,11.563274508181467,17.907513982124343,34.300000399999995,0.0,0.0,16.367953882606944,4.4,0.0,47.50000070000001
2015-02-28,77.40833974358975,48.42924487053572,0.8477894799386646,0.8748232179659342,1.8957950893563928,185.87751791095818,0.9128051640421538,0.9506088658368784,23.095565428571426,1.1179614444749648,55.47986411939103,57.1241399150641,10.474565642857145,141.22692798798082,4.053874029017857,12.796129264535509,1.5549722868724185,44.37537084151786,211.35231958092945,2.4225965331790125,1.3456466068050263,63.862585973835046,0.34082280248397434,58.0852678159479,5.777318157887149,16.19422054398148,-1.644275795673076,13.0,,13.0,0.0,58.833473072354806,43.59001553184084,57.061142239892895,55.30000079999999,55.000001,0.0,49.88119039928397,53.70000000000002,0.0,74.70000060000002
2015-03-31,66.22006048387097,93.55407427217742,,0.6892720569324814,2.2930407170487035,245.90514752913379,0.9746849280769204,0.6858441908371851,26.768837935483862,,,,11.442665161290321,215.6561841700269,35.168954190860205,13.277464399482705,1.5674810651657354,58.38512008131718,243.73548096944444,2.602191452284946,1.0636805134387388,99.44379725908487,0.7051589362903223,61.99731841719574,37.446478841889146,18.626717801411296,,1297.0,,1297.0,0.0,115.67851123041591,63.6408406673014,67.57028620837187,106.4000021,5.9,0.0,68.09413352342754,0.5,0.0,141.90000080000002
2015-04-30,54.48460763888888,119.39467084652777,,0.2945623930561179,2.228278997840953,305.20342333526435,0.9929158161071426,0.2957737499288095,26.024356066666666,,,,10.707245966666667,281.07703586076394,81.58864177013888,9.854442873274934,1.2723105985353969,37.80602907638888,254.75279731111115,4.298285678472221,1.0098919228612335,119.82139463410982,0.9559683993055554,38.20491524106023,81.61647939304962,18.224383661111116,,1440.0,,1440.0,0.0,163.1242773096468,39.861175680318034,40.277107999178966,147.10000200000005,31.2000011,0.0,41.38492728277173,0.4,0.0,195.7000043
2015-05-31,63.558777553763456,153.53542630510753,,0.637746081649629,2.292356081098301,345.67115905953835,1.024720893717468,0.6357102786732889,26.04080106451613,,,,13.152767741935484,,60.29240097379032,13.084113846901287,1.5364358421209316,93.2430253313172,238.80297842430556,4.673726797715053,1.069344582803428,164.47229277780752,0.7457186813844087,100.04103560486044,64.43125717294708,18.928087591397848,,335.0,,335.0,0.0,,101.65062863122722,109.05808320649643,173.60000300000002,0.0,0.0,108.94713277396774,0.1,0.0,228.60000290000005
2015-06-30,55.27700694444443,189.17782026736103,1.008816916267791,0.768143172073548,3.5312421192110217,361.63809317663095,0.9658983185300184,0.7661587998985642,34.51899113333334,1.0053192731936405,191.06755674444443,187.52443304305552,18.020096399999996,,14.13630093402778,17.94337749637675,2.157084527266577,175.04151933333335,247.55065331527786,3.930302995138889,0.9977250699434768,188.52192673289403,1.3741575919444444,174.02454041722729,14.497386315666795,25.71133827847222,3.5431237013888888,1.0,,0.0,0.0,,185.98663895529162,184.90409326989158,237.70000490000004,3.4,0.0,184.9833871427041,2.8,0.0,328.000002
2015-07-31,60.64583266129033,172.6723348615591,0.9038963906877052,0.982813584850518,3.5390950950034585,352.5361563386772,0.8670062567054659,0.9865127631798504,33.80988890322581,1.0050112829045892,192.56477690490595,191.0311144512769,19.942054903225802,,-9.285941857526883,19.57076701674104,2.3653308819658228,181.958276719086,243.8158157163979,4.063463751344084,1.116977230184983,191.9884254093712,1.1737642130376345,202.93584352644402,-10.947418117072806,26.08093439650538,1.5336624536290322,1.0,,0.0,0.0,,199.8163792136669,222.8557682200169,228.10000149999996,0.0,0.0,223.10283258491856,0.0,0.0,309.40000360000005
2015-08-31,61.983141129032276,136.23361418481184,0.8332993432225702,0.8998694249630423,3.4921124805446673,318.57335301800265,0.8255180683827716,0.8986801659589391,34.802661161290324,0.9904644158103588,162.07732612365598,163.4870053514785,19.095556354838713,295.4833127674732,-12.043170220430104,19.389046816027182,2.334248167036603,148.27678440524195,244.64283407056442,3.1732176888440864,1.1871688825897566,161.92806124803718,1.1578643135080644,176.30732583130504,-14.379264583267863,25.73043689919355,-1.4096792278225805,0.0,,0.0,0.0,193.7916873402759,162.74961604475425,193.51603379747695,216.80000159999997,0.0,0.0,194.80654515283953,0.30000000000000004,0.0,301.500005
2015-09-30,54.53605282738096,87.8620970277778,,0.5555483644305296,3.329329835865352,264.5102442051096,0.8475204279465308,0.5531257461446922,34.441356966666675,,,,15.964360166666665,227.59105089131938,13.426950199305557,16.290987587782435,1.92190111945237,74.4351468284722,239.62845102157738,2.216250783333334,1.1901022069661638,106.32174360815937,1.4044674808035713,91.75603867180322,14.565704936356136,24.511516650347218,,960.0,,960.0,0.0,146.7282182025225,79.01198094554759,97.40751174317955,173.0000021,2.7,0.0,97.99926001421028,0.5,0.0,249.60000330000003
2015-10-31,59.35936357526882,58.433237231182794,1.1696909150451262,0.17423313718055472,3.010481843685235,202.21706199499388,0.8937117756944515,0.1640548879914304,32.63283135483871,1.0411764198899711,57.1995376108871,49.956134975134404,15.622150967741936,174.31468757258065,38.56518524596774,16.273770067515915,1.9177433046264465,19.86805198521505,238.68188455902774,2.255200449932796,0.8857638449105791,52.01314976495059,1.1036459090725808,17.666869888157102,34.346279876793496,23.243174579301076,7.243402635752688,0.0,,0.0,0.0,117.41144175472226,21.75782069569744,19.347727864009713,120.4000006,2.5,0.0,20.590766633248773,2.2,0.0,176.60000030000003
2015-11-30,69.88554166666667,35.044834618749995,0.8667298105039325,0.8302809535045197,1.6265719341595102,151.50978122233317,0.8398556478154034,1.0819320691810248,19.787771166666673,1.2196742698841618,29.77304919583333,40.43340172916668,7.235418766666666,122.61489087430552,1.5511465229166659,8.95563085277128,1.2156757329357275,33.49368809583333,188.20954934913794,2.299429571875,1.4440365616050148,49.31557973295436,0.3985769429166666,47.251461264540474,2.064118468413893,13.377932087500005,-10.660352533333334,0.0,,0.0,0.0,50.092116270476254,35.165578755681175,49.60290466794336,46.20000054000001,36.9000001,0.0,38.044655204583066,44.50000000000001,0.0,67.10000079999999
2015-12-31,76.12251149425286,24.542590346774197,1.0566818432513274,0.8270846973519699,1.4076040030645838,129.38500126043635,0.9354005336077152,0.9394629994401312,16.25086396774193,1.1651189063123737,15.78836106465517,23.226092606321842,6.946336774193549,87.85601540948277,-0.6140097822580645,8.23910559565012,1.137113706773894,25.15660012903225,186.6351927126437,2.5416886597222232,1.140507332765311,27.061159615387613,0.25839074037356324,27.127511757689945,-0.06635214230233806,11.417692223958335,-7.437731541666666,16.0,,16.0,0.0,33.57870735497313,27.26455850562942,29.400693189107784,31.200000459999995,52.7000005,0.0,25.84890911266149,60.20000000000001,0.0,46.10000072
2016-01-31,,24.37213774865592,,0.9019231431147928,,142.79845435592497,0.7998630656759008,1.0121468716491686,,,,,,,3.2311134650537645,,,21.141024283602146,,,1.345455126997816,33.981521652954456,,29.491453605088587,4.4900680478658845,,,450.0,,450.0,0.0,,22.972321567614628,32.05257383390662,30.50000064,128.80000114,0.0,27.731509410903755,124.7,0.0,42.00000038000001
2016-02-29,74.55463002873566,54.61734200574711,0.8906306915003391,0.9447984905329556,1.9245735632820409,186.8531582592026,0.9142918460641216,0.9694174116380324,23.291276482758626,0.9950693134767544,61.32742863318453,61.25291809077381,9.71503544827586,155.91696282399428,7.076564154454021,12.478358253567052,1.5155125379030607,47.540777851293115,208.60714883556545,2.025234672772988,1.1241034110758377,61.02197188155536,0.41622106896551736,53.60223189167286,7.419739989882505,16.173742095186785,0.003085640086207138,1.0,,0.0,0.0,62.423498467199515,48.38916384148117,54.551588231847255,58.00000079999999,17.0,0.0,53.768750013069045,1.3000000000000005,0.0,79.20000130000003
2016-03-31,72.34162701612901,87.12639612096773,0.9948530942938412,1.0432125844381521,2.087386208257293,248.00112590801172,0.973950041451864,1.0480257184413626,23.33974458064516,1.059099042736627,87.79025206787634,87.57714744086022,13.108594806451617,180.32064681451615,10.110529313172044,13.817293218647116,1.6423185321455431,77.01586680779567,222.09792092222224,3.2687201730510758,1.061602423821479,92.75287302021944,0.4502979702956989,81.94452665939029,10.808346360829184,17.815373277217745,0.21310462701612928,0.0,,0.0,0.0,92.37071246052048,83.88824370793867,89.25684069621398,83.5000007,103.1,0.0,88.69173748756796,113.69999999999996,0.0,108.5000015
2016-04-30,60.256932638888884,122.95072840486117,,0.6183896818662975,2.4269148215328764,306.8884632374807,0.9969883563534414,0.615841786037546,26.95097024137931,,,,13.620942999999995,266.94969812222223,54.053860667361114,13.148124742685619,1.5724746098949447,68.8968677375,252.39505653951144,3.885502366379312,1.0064477611744218,123.372850060649,0.8496401862499998,70.50748806857122,52.86536199207777,19.855644665229878,,865.0,,865.0,0.0,150.33226627435022,72.77519171502584,74.47688735263985,130.40000160000002,31.0,0.0,76.20398609074445,33.1,0.0,167.40000220000005
2016-05-31,55.595628360215066,126.96024445967743,,0.12080618371530367,2.8406274598116945,346.5917789734725,1.0228844112808817,0.1194508967369822,29.79585732258065,,,,15.281412967741936,301.5524365043683,105.90685533803763,14.222583911702687,1.6772738539649212,21.053389121639785,256.3561960396505,4.7499644845430105,0.9779819429085664,124.49478899181436,1.1633536058467742,20.720982123647854,103.77380686816645,22.07281775067204,,1488.0,,1488.0,0.0,202.57558085912055,23.06791612149601,22.704310711523608,173.60000220000003,6.9,0.0,22.303308680919862,0.4,0.0,224.30000189999998
2016-06-30,46.84110972222222,163.19949613958332,,0.42587651463519743,3.5861481398296062,361.73422454258497,0.9629357389207758,0.4231888972386921,34.97545390000001,,,,17.496152399999996,,65.68161327569443,15.938833681638606,1.8922672345518283,97.51788286388887,248.38246880833333,4.152080084722221,0.9424757396540094,155.16128726079089,1.6938809052777777,96.22331184445395,58.937975416336926,25.851760607638894,,298.0,,287.0,0.0,,103.75139731030475,102.3880184785724,227.600004,0.0,0.0,103.132737978099,0.0,0.0,310.900004
2016-07-31,56.107576612903216,167.47087882997312,0.8737415917704218,0.9448308447678012,3.5377426454972296,351.824081517837,0.864082493837356,0.949775251627789,34.84985464516129,1.0119809574688154,192.24543862768815,191.67094757459682,18.383089354838713,346.0062499895833,-18.459210442204302,18.47668780733169,2.2209013113574447,185.93008927217755,249.60010488709682,3.1843188030913976,1.1700214811474088,193.9673490454956,1.3168413341397849,217.6714091275135,-23.704060082017943,25.824404668010754,0.5744910530913973,1.0,,0.0,0.0,219.82856760534256,204.09950580966344,238.96795839607933,253.10000130000003,0.0,0.0,238.88874683538182,0.0,0.0,350.400008
2016-08-31,61.79111223118279,127.85324703360216,0.8383860604306718,0.9419729380445848,3.1834655418826845,317.0860598630025,0.8257128706561584,0.9449008740213722,33.75151474193548,1.0092503712213636,149.2402208326613,152.49925191733868,17.26278277419355,305.851998297043,-26.29241976948925,17.899156676697334,2.1259926609687056,154.14566680309142,254.88223282594086,2.989546352150538,1.2013123946497708,153.90992660855426,1.0574728809139784,185.6184415262602,-31.708514917705866,24.148040018145156,-3.2590310846774195,0.0,,0.0,0.0,192.35642064341624,168.94867369522498,203.44768974548745,215.40000240000003,0.0,0.0,203.4533157832945,0.0,0.0,299.1000023
2016-09-30,57.84887569444446,100.90435276527779,0.8761381324811478,0.6833186105590692,3.0836148748468055,262.50035631009223,0.8497478108944614,0.6778835949916039,33.59887423333333,0.9813990941705399,115.14829919907407,115.16945676080248,14.878428333333336,250.04926446597224,4.737608350694447,15.935182936334591,1.8893002563051384,96.16674441458336,233.87555115763885,2.0420535937500004,1.1208288216653288,113.02720054116472,1.194314618541667,107.70574339393231,5.321457147232434,23.242216213888888,-0.02115756172839495,97.0,,97.0,0.0,142.32099998533255,101.91000825578287,114.13755771578438,169.20000239999996,0.0,0.0,115.9462383121346,0.6000000000000001,0.0,241.9000016
2016-10-31,69.07542741935484,46.79127804435483,,0.4297131827971644,2.4529778657144257,200.25966195601623,0.8926390259417404,0.4311312635974644,27.62571151612903,,,,13.808777129032256,148.8974585772849,15.969770026209678,15.11562069017781,1.7855805919913081,30.821508018145167,213.3472792116936,1.8011908178763445,1.1226136152144035,52.491701595129136,0.6673972737231181,34.61405146831209,17.877650126817038,20.09899313844086,,1488.0,,1488.0,0.0,79.97758399191653,33.64069899738958,37.779993229691264,87.80000164000002,106.80000109999999,0.0,37.868937422514406,88.19999999999997,0.0,124.90000090000002
2016-11-30,78.51641388888889,35.726859441666655,,0.6704943137433902,2.0374268267145395,150.26469073522,0.8398890951765873,0.656197759660356,22.828793799999996,,,,10.582325,114.06474633194445,14.347067013888884,13.962839263317811,1.6709788858812065,21.379792427777776,191.3250531520834,1.6142792736111111,1.1596923350348394,40.999663747404796,0.3463632790277778,24.85706572207553,16.142598025329274,17.032091171666668,,383.0,,383.0,0.0,45.51938160142521,22.532639907534872,26.19654880565053,44.20000070000001,30.5,0.0,26.803980549973602,31.90000000000001,0.0,62.0000007
2016-12-31,75.88331169871796,23.14065315389785,1.0647442981958506,0.7427923634334193,,129.24332684070689,0.9352390569168194,1.0917921479892825,16.03440626666666,1.2582465153834408,15.025637077724367,21.733530945512825,7.878584391666664,93.00755167147436,0.11814968750000025,,,23.022503466397854,144.7429469983974,2.2697168165064103,1.1829203223557394,27.346139579169694,0.2538240146634615,27.256271804292346,0.08986777487734805,,-6.707893867788463,96.0,,96.0,0.0,,25.114502374165372,29.73188106320268,31.00000030000001,61.60000004,0.0,23.750703099682685,86.5,0.0,45.60000033999999
2017-01-31,,19.829155692876345,,0.7722748205816536,,142.79845435592497,0.7998630656759008,1.026535981798116,16.88705077419355,,,,9.857024548387097,,0.19062389516129055,,,19.638531797715046,,,1.4227801111123557,27.92792860423708,,27.390344626086772,0.5375839781503089,,,128.0,,128.0,0.0,,21.39037602281406,29.830556802294694,32.00000041999999,212.7000014,0.0,24.468598306762924,230.8,0.0,45.10000078
2017-02-28,,51.44907999330356,,0.9559446660532932,,185.87751791095818,0.9128051640421538,1.6617327185847477,20.557562321428573,,,,15.590667964285718,,5.069705803571429,,,46.37937418973213,,,1.134964252739533,59.78593663766068,,53.651467783411405,6.134468854249304,,,225.0,,224.0,0.0,,45.67679352417078,52.83529186447387,42.80000044000001,164.20000234,0.0,40.01843844948244,87.89999999999998,0.0,58.50000054
2017-03-31,69.39176666666668,92.51000171102147,0.9249126479784142,1.0532240923986829,2.166226801840673,245.90514752913379,0.9746849280769204,1.0891252194596155,22.124773419354835,1.0240431916208441,99.93629989236112,100.02025803541667,14.55979403225806,197.79336876805561,12.416247577956991,13.843439696534569,1.6265399472355928,80.09375413306452,215.48509446479886,2.7233582284946234,1.1130066868605912,102.42506426532844,0.5240420422916666,88.62133868491661,13.803725580411847,18.27777206586022,-0.08395814305555595,7.0,,7.0,0.0,93.54174095433454,87.30235554186156,96.59150911664801,88.90000129999999,47.49999999999999,0.0,93.66752821936208,41.2,0.0,115.7000014
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
