date,rh,sw_in,H,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-11,61.990625,346.0365091666667,-1.4786823958333344,1.585443838910349,,11.322371333333333,406.6479035625,143.56171574999996,265.15027564583335,2.5395300784936814,4.096346333333334,77.3638889166667,0.9540862395833329,184.35191531250004,322.32719877083326,20.958510916666672,,13.59874474258576,,15.871620000000002,27.068171000000003,,,,,,6.273392661288688,342.7733337696785,142.08303335416662,173.02954397916668,1.2673952364409289,0.8375814402753334,180.07535965214836,181.94943467683657,0.7890198505149648,0.8211489788776988,-1.874075024688228,5.0596151137482055,6.412532093389005,7.1,5.7000003,0.0,1.1250055712083038,1.0374069687976442,5.913220033368662,False,
2016-05-12,65.58604166666669,336.42941983333344,2.907503499999997,1.5931423353935144,,9.2009464375,402.63050675,135.81953754166662,271.38111518749986,2.4263111437268474,4.551097833333333,74.8555555625,0.8331688083333333,185.5422244583333,326.5988669583333,20.136686875,,13.679774395945472,,15.426819,27.507625,,,,,,6.33207582580274,343.8039638885334,138.7270410416666,176.34127802083333,1.2704262279539276,0.8360167443881772,176.2424714657742,172.54870276150638,0.7871374016030354,0.7866963571925406,3.693768704267839,4.782968152050304,6.076408187833036,7.2000003,5.8,0.0,1.047656584109144,1.0397015836987968,6.030269185453022,False,
2016-05-13,67.81875000000001,336.21061514583334,15.41102941666667,1.5128863800218404,,2.8587773125000013,391.41063929166677,111.52720320833336,257.641602375,2.1332747008551736,6.626430604166668,76.45833329166666,0.6203883208333333,176.8253662708333,308.4837237499999,18.346720229166667,,12.877559956520136,,15.129091,23.037316,,,,,,5.478299235903733,344.8075358755232,126.938232625,173.96658895833332,1.2704262279539276,0.8336644276450612,161.26566005691694,141.68708408621407,0.7871374016030354,0.7296701819876629,19.57857597070285,3.9207451954682937,4.981017529447269,6.3,5.0,0.0,0.9962035058894536,1.0240677707599868,5.120338853799934,False,
2016-05-14,67.52416666666666,333.3520880208332,15.411146395833335,1.5857825530827725,,8.356499520833337,396.2589662916666,120.70204183333328,262.40430041666673,2.242756196832772,5.028453916666666,74.31805564583333,0.6569736437499999,182.41266512500007,319.63759883333336,19.116821,,13.571499362505989,,15.112638,23.528745,,,,,,5.241829269176384,345.7840041439692,136.1131882291666,174.05616560416675,1.269062004256822,0.8309838827445983,172.73607545989225,153.1783751269007,0.7879835631716136,0.7820072776893816,19.557700332991548,4.246428702791948,5.388981320498846,6.8,5.4,0.0,0.9979595037960826,1.0149468428548882,5.480712951416396,False,
2016-05-15,64.43375,344.0375719583335,0.016485687500007746,1.6353288474932854,,11.687497145833332,406.38901747916674,137.03378537499995,266.74503635416653,2.5020081037432846,4.301309270833333,76.6986110625,0.8666792562500002,184.1243296875,323.1743863125,20.827429645833327,,14.069047080745205,,16.938082,25.93706,,,,,,6.064999893358448,346.73332948862463,137.05027106249997,172.43683254166663,1.2673952364409289,0.828267483479462,173.69686069755048,173.67596681574352,0.7890198505149648,0.794785365994147,0.020893881806963582,4.8289384884562345,6.120173637335689,8.0,6.1,0.0,1.0033071536615883,0.9830235845959976,5.996443866035586,False,
2016-05-16,53.64833333333332,345.65985250000017,-14.153592083333335,1.4829100960035628,,11.823635520833342,413.15536347916674,149.8736121458334,280.71566095833333,2.7703686960035627,4.614913729166666,76.96527783333333,1.2874586,184.24590866666665,328.7066974375,22.306912604166666,,12.564196535919587,,16.720712,28.713241,,,,,,7.224564700667131,347.6554787144234,135.72002006250003,172.42227314583332,1.2673952364409289,0.8257721968474544,172.0109069168798,189.94910210182454,0.7890198505149648,0.7871374016030354,-17.938195184944707,5.288936628753737,6.703173089120429,9.1,6.8,0.0,0.9857607484000632,0.9846981492567984,6.695947414946228,False,
2016-05-17,,352.22711920833353,-21.501086229166663,1.3802922834104734,,8.35103530208333,422.828708875,158.70358652083337,316.111204375,3.256652219667764,4.1261446249999985,77.07222218750003,,189.58039454166672,337.25420629166666,24.8446359375,,,,17.483306,32.175886,,,,,,8.32598048669253,348.5504242724829,137.2025002916667,181.2293592395834,1.2673952364409289,0.8235436945553558,173.88979529744356,201.14016956259502,0.7890198505149648,0.7570655266197038,-27.250374265151482,5.614279620364137,7.115511246896893,9.900001,7.5,0.0,0.9487348329195856,0.9941288513947376,7.455966385460532,False,
2016-05-18,43.380625,339.9928107291667,-30.11717708333333,1.5083056121688951,23.339531250000004,9.198403750000002,428.9423776874999,168.75039110416662,271.1739415208333,3.464836830918895,2.9336828124999994,74.3125,1.95653121875,184.90147881249996,348.163545875,25.800564500000004,19.352317708333327,12.818906422503153,15.365104166666667,18.688142000000006,33.851487,,,,,,7.713308368040029,349.4181439040719,138.63321402083332,175.70307506249992,1.2673952364409289,0.8223369034962963,175.70307506249992,213.8734418329645,0.7890198505149648,0.7890198505149648,-38.17036677046457,5.975215857159093,7.572960114069737,11.7,8.400001,0.0,0.9015427633960684,1.004353517118577,8.436570548149563,False,
2016-05-19,52.77104166666666,330.1090898125001,-13.523549979166667,1.2834643167112951,21.72734375000001,0.8089263958333336,401.4135203958333,144.862314125,249.1206508958333,2.305440320877961,5.453203354166668,76.55833333333334,1.0219760041666666,168.0635805416666,315.92634447916663,19.606015437499995,18.532645833333326,10.4194582522321,15.337947916666666,16.075219,23.857283,,,,,,6.411915758434911,350.2586202932051,131.33876414583335,167.25465414583326,1.2673952364409289,0.8220422609645813,166.45812403846782,183.59780686183444,0.7890198505149648,0.7852622386897288,-17.139682823366655,5.0988112376286105,6.462209074081977,8.3,6.1,0.0,1.05937853673475,1.0063795228444368,6.138915089351064,False,
2016-05-20,57.67979166666665,353.98068268749984,17.4861299375,1.1232889213676884,21.782802083333333,-0.8741543333333341,383.09952799999996,129.34870833333326,249.70529370833324,1.8245062005343544,6.140612249999998,80.96249991666669,0.7012172791666665,183.92434860416677,294.0056939375,15.967400729166675,18.514484375000006,8.453524401237008,15.246166666666667,13.359286,19.043444,,,,,,5.4030823047478655,351.07184072846,146.83483827083327,184.79850293750007,1.2642973482509392,0.8220192165680519,185.64289665667,163.53522894551742,0.7909531736212412,0.794567249933262,22.10766771115261,4.536891167692831,5.735979472617153,7.4,5.4,0.0,1.0622184208550285,1.034474531374782,5.586162469423823,False,
2016-05-21,66.13791666666667,274.179482375,13.168184854166665,1.2642196224025408,21.80147916666667,-1.2905812708333342,380.64977758333333,101.28492606250002,246.0341765625,1.8410939078192068,3.6088574166666656,64.23055552083336,0.5768742854166667,143.95751306250003,314.6583639375001,16.094389604166665,18.475239583333327,10.205803183086182,15.149000000000004,13.46918,19.312678,,,,,,4.227037995922856,351.8577967745549,114.45311091666667,145.24809433333337,1.2642973482509392,0.8226882203587038,144.70276463101231,128.05426343861123,0.7909531736212412,0.7879835631716136,16.648501192401095,3.5529896628340314,4.492035409084066,5.6,4.2000003,0.8,1.0695321638629558,1.032093918551736,4.334794767545467,False,
2016-05-22,66.72312500000002,310.97461870833337,13.553109541666664,1.3146809378440512,21.82325,1.503184770833334,383.90426329166667,115.14764529166669,255.13552272916664,1.920460979510718,3.7949802916666666,71.36805558333333,0.6057800416666667,158.07701372916662,302.37471395833325,16.71425616666667,18.452552083333327,10.781410965137033,15.081854166666671,13.378855,20.340048,,,,,,4.613871472063995,352.61648395416245,128.70075483333338,156.5738289583333,1.2587442141683567,0.824368681674843,162.00133050555854,144.94143228599566,0.7944425791547275,0.8219812703665988,17.05989821956286,4.0416836966947125,5.0874459687130456,6.4,5.0,0.0,1.017489193742609,1.035624387951158,5.1781219397557905,False,
2016-05-23,64.07187499999999,326.0190047708332,15.823731937500002,1.3769643856085123,21.87183333333334,5.39159483333333,394.3287878958333,130.96038097916667,255.62990522916672,2.10810282102518,3.863699916666667,71.76944443749998,0.7311384354166668,175.22716331249993,315.30639079166673,18.11840620833333,18.46504166666666,11.438700057154545,15.058250000000005,14.575884,22.863667,,,,,,5.33321581018485,353.3479014403705,146.7841129166667,169.8355684791666,1.2587442141683567,0.8262428051939247,184.7636528656889,164.84562184280978,0.7944425791547275,0.8642719203702751,19.91803102287917,4.602910102414353,5.793886459751147,6.7000003,4.9,0.0,1.182425808112479,1.0097945512991022,4.947993301365601,False,
2016-05-24,69.68791666666668,340.35071266666665,26.344653999999995,1.4984868451614215,21.89108333333334,4.554769208333334,,113.79043491666664,255.06220095833328,2.092306765994754,4.234234625,,0.5938199208333335,179.02530328124993,,18.058188479166667,18.47271875,12.760523719473605,15.05435416666667,14.722832999999998,22.211076,,,,,,5.082751389334481,354.05205176014124,140.13508891666663,174.47053407291656,1.2585467121681555,0.8277927730911319,176.36655541546293,143.2105777405553,0.794567249933262,0.8032020401685702,33.15597767490764,3.999200732393736,5.033180933054616,7.1,5.4,0.0,0.9320705431582622,0.9730387258614198,5.254409119651667,False,
2016-05-25,67.90416666666668,353.56651666666687,26.530723062500005,1.5655266897861475,21.878708333333336,7.178581062499995,397.2097197083333,117.60530320833334,252.61852460416665,2.238010214786148,4.530200979166667,76.945833375,0.6724835250000001,185.91812906250004,306.5071656041667,19.069163979166667,18.45684895833333,13.40919482830916,15.034989583333333,15.375129,24.191341,,,,,,5.669324190301139,354.72894050905586,144.13602627083338,178.73954800000004,1.2537266445045778,0.8300648451654229,180.7071765687556,147.44490216732726,0.7976220369753404,0.8064025442809855,33.262274401428364,4.137292525616717,5.1870338754753185,7.3,5.6,0.0,0.9262560491920212,0.9367530838199488,5.245817269391713,False,
2016-05-26,64.37604166666667,352.88509631250025,17.679670187499994,1.5540979227066714,21.87813541666668,7.466044958333331,399.5305515833333,128.25198070833332,234.09413845833333,2.434823376873337,2.672284812499999,76.10138885416664,0.8807254541666668,191.1566661875,313.9035102499999,20.092816416666672,18.443786458333328,13.275949686920805,15.0094375,13.648517000000002,27.587934000000004,,,,,,5.9053908373801764,355.37857607757087,145.93165089583331,183.69062122916668,1.2450167579132734,0.8330060554647436,181.68735087526198,159.67586521744482,0.8032020401685702,0.7944425791547275,22.011485657817197,4.5162813410757225,5.622845953090309,8.3,6.4,0.0,0.8785696801703605,0.9136630887626048,5.8474437680806695,False,
2016-05-27,55.98541666666667,353.5149412708332,22.721118104166674,1.5232077910493897,21.888333333333332,9.316942770833332,408.27863447916667,125.06868233333329,249.16098452083332,2.8309906702160568,2.1443698124999995,74.1055555208333,1.3077828791666664,196.16719556250004,325.03644437499986,22.36870825,18.440291666666663,12.991152198933758,14.992249999999995,14.748337,30.700751,,,,,,6.431873431760218,356.0009693889518,147.78980043749996,186.85025279166672,1.2400754525044713,0.8351163279625955,183.27050365307824,155.09460283864627,0.8064025442809855,0.7909531736212412,28.175900814432026,4.413850753940939,5.473507970980512,8.8,6.8,0.0,0.8049276427912516,0.864592201809873,5.879226972307137,False,
2016-05-28,38.89791666666667,349.5264441666667,-3.4412603333333323,1.2267607745021698,21.90586458333333,9.8396093125,419.16040275,136.35408189583333,235.43112377083324,3.0917068661688365,2.9557303125,76.06944443750002,1.864946091666667,178.83326529166663,324.53666833333335,24.0858778125,18.449171875000008,9.697735315625213,14.99247916666667,18.6615,31.56782,,,,,,7.727893403862309,356.59613364899224,132.9128215625,168.99365597916668,1.2351144856022134,0.8369574786295161,164.16255123410596,168.41290172053425,0.8096415446965007,0.7864959237220439,-4.2503504864282995,4.820110651505861,5.953388487880411,9.6,7.3,0.0,0.815532669572659,0.8510545295041052,6.212698065379968,False,
2016-05-29,50.23083333333333,356.42660675,-4.398187041666668,1.4611226396663657,21.878249999999994,8.208961916666668,414.09021943750014,146.77614197916668,265.04089331250003,2.819484900083032,3.659321812499999,79.7180555208333,1.3583622604166667,182.25210002083332,319.63376843750007,22.5963780625,18.423046875000008,12.339507144079231,14.967843750000005,16.446593,29.935033,,,,,,7.308833246013161,357.1640841075701,142.37795493750005,174.04313810416667,1.2224022896000073,0.8376902875802351,174.04313810416667,179.4194920139891,0.8180612949663392,0.8180612949663392,-5.376353909822419,5.181075283978134,6.333358289724879,10.0,7.4,0.0,0.8558592283411999,0.80751094095663,5.975580963079063,False,
2016-05-30,51.14895833333335,348.63403352083327,-10.51907489583333,1.6059632456425728,21.85728125,11.209440270833333,426.0921338958333,147.5028410208334,263.4370255625,3.2147874810592394,2.8863307291666667,74.28055556250003,1.6088242354166666,180.40007410416663,332.1387299999999,24.409302937500005,18.40391145833333,13.745114342550426,14.950541666666668,16.005086,33.262291999999995,,,,,,7.355290746161806,357.70483783203565,136.98376612500002,169.19063383333332,1.2224022896000073,0.8388302309067289,167.44926934923194,180.30781058637257,0.8180612949663392,0.8096415446965007,-12.858541237140622,5.215848342247308,6.375864955769512,10.0,7.6,0.0,0.8389295994433568,0.7267193722375209,5.52306722900516,False,
2016-05-31,45.21229166666666,358.15828950000014,-17.2697796875,1.6494810391619161,21.82817708333333,11.860112874999995,433.54038339583343,156.5904022083334,265.30085525000004,3.6724563183285834,2.47884875,76.50555558333333,2.0229752791666664,186.53008945833332,338.4177388333334,26.47035827083333,18.38827083333334,14.095287670535411,14.948364583333335,17.12004,36.047738,,,,,,7.80520646156342,358.2184134923825,139.32062252083335,174.66997658333335,1.2224022896000073,0.8411475050602235,170.30584795796503,191.41646618885278,0.8180612949663392,0.7976220369753404,-21.1106182308877,5.548243354537686,6.782185379844892,10.7,8.1,0.0,0.837306837017888,0.6628520114947211,5.36910129310724,False,
2016-06-01,49.85541666666668,367.2683795416668,28.54771145833332,1.5149778228914192,21.82577083333334,9.093973979166664,428.9216207916667,109.63553375,257.5854640833334,3.2037791353914202,2.7234147916666664,83.84166658333334,1.6888013125,171.57696049999996,317.07186839583335,24.310255437500004,18.370052083333327,12.87521114858434,14.914333333333332,15.730137,33.976858,,,,,,7.741001990579875,358.70483115809554,138.18324520833332,162.48298652083332,1.2023579067203063,0.8424288514059945,166.1457174525105,131.82115086181352,0.8316991092342197,0.8504474724842388,34.32456659069696,3.8764513828592704,4.6608819701977104,10.0,7.5,0.0,0.6214509293596947,0.5885524250735573,4.41414318805168,False,
2016-06-02,51.52687500000001,363.0595149166666,73.59239816666665,1.5625114604156567,21.849145833333345,13.720571083333335,443.11625514583335,56.78781468749998,263.2583983958333,3.3777477229156583,2.3862758333333334,80.6402778125,1.8152362625,166.9742198750001,327.6712380208333,24.749323812500005,18.349026041666665,13.340746633753696,14.848906250000004,14.969426,36.08570200000001,,,,,,7.769170987590978,359.1641121065339,130.38021285416664,153.2536487916667,1.1999204572047697,0.8425388550043068,156.44588461842682,68.14086056348471,0.8333885750473103,0.8507478541760902,88.3050240549421,2.0087340479845532,2.4103210772604124,10.3,7.7000003,0.0,0.3130286991365977,0.5089470350814695,3.9188923228114265,False,
2016-06-03,37.633125,350.3000750833335,47.318396791666686,1.4298427267897422,21.474229166666657,16.18735191666667,457.87507360416686,70.33173016666666,260.935097625,4.0661044226230745,2.0197558958333333,77.90277777083334,2.6362616958333334,157.64491229166666,343.12268864583325,27.96307866666666,18.145869791666673,11.974911544969515,14.817510416666664,16.584505,38.389587,,,,,,7.855572881031598,359.59627864266486,117.65012695833336,141.457560375,1.1758515750289713,0.8423548624960234,138.3390870863147,82.69967569098759,0.8504474724842388,0.8316991092342197,55.6394113953271,2.4955702118945093,2.9344201642515424,11.0,8.2,0.0,0.35785611759165153,0.4247919624118314,3.483294091777017,False,
2016-06-04,44.15916666666667,206.19998747916665,17.719453208333327,1.516443098138481,19.960583333333336,6.3468065625,439.32568664583323,52.504105500000016,241.24012902083328,3.5763540773051474,2.1252545,50.406944479166654,2.0599109791666668,73.42941454166667,356.96205808333326,26.26041762500001,17.37363541666667,12.789922097810994,14.786687499999996,18.019541,35.078257,,,,,,5.829017388493487,360.0013539299273,70.22355870833334,67.08260797916667,1.1754364058531226,0.8422352070867505,82.54332745433909,61.71523706145318,0.8507478541760902,1.0468221320516062,20.828090392885915,1.8599246776218776,2.1862231782213883,10.0,7.4,0.0,0.2954355646245119,0.34683933279639056,2.56661106269329,False,
2016-06-05,44.36875000000001,357.7113028333335,63.73259702083334,1.3800063796497632,19.418833333333332,10.771872395833327,446.17931033333326,62.78186360416664,264.17740087500005,3.3185312233997633,5.102589020833333,83.7138888958333,1.93852484375,155.364966625,327.54686297916675,24.82346564583333,17.068270833333333,11.478175927525461,14.717708333333334,17.420435,35.343149,,,,,,9.998663972860674,360.37936183197417,126.51446062499996,144.59309422916667,1.142897764531071,0.8422264270744818,144.59309422916667,71.75325156629665,0.8749689001363112,0.8749689001363112,72.83984266287001,2.220918454077505,2.538282736370983,11.7,8.5,0.0,0.29862149839658625,0.3072842679586401,2.611916277648441,False,
2016-06-06,59.14041666666666,345.1472243125,92.71471254166664,1.6378174047258642,19.20055208333334,7.011515750000001,432.84716729166666,44.86714891666668,269.0981709166667,2.7600915609758645,6.6386262500000015,74.93055558333334,1.12227415625,172.0988058541666,334.72930433333335,22.21679600000001,16.893302083333335,14.085138625894794,14.586052083333335,17.408728,29.594356,,,,,,7.909069595673126,360.73032676501913,137.58186145833332,165.0872901041666,1.104671626988156,0.8417841843691999,151.98277874123616,49.56346639209406,0.9052463877672506,0.8333885750473103,102.41931234914207,1.583193224632333,1.7489086352912244,9.3,7.0,0.0,0.2498440907558892,0.3167644946888749,2.2173514628221245,False,
2016-06-07,68.57916666666668,363.16110277083334,99.97602372916668,1.7531009325089597,19.671489583333333,13.407066729166665,430.98352785416665,48.68637385416668,263.9992615625,2.562269474175625,7.392415854166668,79.78472227083334,0.8091685416666664,170.87789254166663,318.4850399375,21.050883916666667,17.070161458333338,15.137012151661516,14.46883333333333,16.837594,28.297349,,,,,,7.257238002222288,361.0542735604885,148.6623975833334,157.47082581249995,1.104671626988156,0.8433254319442881,164.22313261034094,53.78245581763592,0.9052463877672506,0.9440631102064916,110.44067679270503,1.7160301276879266,1.8956497931137148,8.400001,6.5,0.0,0.2916384297098023,0.3319229567984806,2.157499219190124,False,
2016-06-08,63.375833333333304,344.2829457500002,72.27675083333334,1.5988799828457028,19.918302083333334,11.304001791666662,425.3748936458333,55.76507779166669,257.7889053958333,2.5050383661790367,7.3251350624999985,77.00416666666666,0.9061583833333334,152.1913990416666,310.2875136458333,20.810163229166665,17.213562500000005,13.709327951610774,14.508822916666665,16.876914000000006,26.304419,,,,,,6.866671584169412,361.35122733766576,128.04182862500002,140.88739725,1.104671626988156,0.8471440663977425,141.4441751497174,61.60209921324154,0.9052463877672506,0.9088238630584824,79.84207593647591,1.965074907861788,2.1707624956212817,8.3,6.3,0.0,0.34456547549544153,0.3611803026061224,2.2754359064185707,False,
2016-06-09,60.92729166666667,368.72186797916675,81.02884054166664,1.570105029772758,20.0116875,13.314965416666668,426.3228647083332,65.56062968750001,257.75194758333333,2.491724121439425,5.368554395833332,83.12638883333331,0.9216190916666666,163.43164233333331,304.1590279583333,20.764340083333334,17.265984375,13.461749521786963,14.520281249999995,16.674407000000002,25.812985,,,,,,6.65083489716071,361.621213386006,146.58947022916664,150.11667691666662,1.1003232206455065,0.8516569533930478,161.29579799527522,72.1378832052974,0.9088238630584824,0.9765035653603094,89.15791478997782,2.310153038658118,2.541915031680303,8.900001,6.7000003,0.0,0.3793902862482414,0.3894423575812866,2.609263912627328,False,
2016-06-10,47.18854166666666,373.3542760416667,58.00400289583334,1.2389091169442903,20.02635416666666,12.971982625000004,428.4891906875,84.9195356458333,258.70739531250007,2.5725722981942893,5.777521041666668,84.53333331249998,1.3336631812499995,163.08314529166668,302.75139331250006,21.286410333333333,17.279276041666666,9.628888959669627,14.532197916666664,17.52161,26.509836,,,,,,8.062673136678702,361.86425705678886,142.92353854166666,150.11116266666667,1.1003232206455065,0.855115160140365,157.2620882342188,93.43893695754416,0.9088238630584824,0.9521179904457826,63.823151276674615,2.9938057653782937,3.294154001748129,9.8,7.1,0.0,0.4639653523588914,0.4252771806649197,3.0194679827209296,False,
2016-06-11,42.60729166666667,360.22755691666663,39.051937125,1.203416362004938,20.017072916666667,14.26313275,435.36062958333326,93.97443664583336,184.78979385416667,2.935317007838272,3.9835789375,81.138888875,1.7319006458333328,160.12541397916667,316.3973755625001,23.08374229166667,17.267531250000008,9.37249611493692,14.517989583333332,15.250987,30.760232,,,,,,8.083979011454893,362.08038366378446,133.02637377083335,145.86228122916668,1.1003232206455065,0.8571090593071194,146.37200801831625,103.40225478849042,0.9088238630584824,0.9119998168809204,42.96975322982581,3.318779358657121,3.651729992529431,9.8,7.3,0.0,0.5002369852780043,0.4566890396145951,3.3338299891865444,False,
2016-06-12,50.40916666666667,360.57295579166663,43.41223622916665,1.4294097075288097,19.947291666666672,16.40445079166667,434.66577062500016,99.31536347916663,268.4916328125,2.8026986741954762,5.544268145833333,80.68055556249998,1.3732889666666663,164.9138997500001,319.68727010416666,22.503739583333346,17.23653645833333,12.019599630460064,14.52578125,17.37109,29.496521,,,,,,8.22119851981022,362.26961839260485,142.72759970833332,148.5094489583334,1.104671626988156,0.8603058437670648,157.6671297859188,109.71086415945112,0.9052463877672506,0.9610674654673166,47.95626562646768,3.505436180790813,3.872355889137336,10.7,7.8,0.0,0.4964558832227353,0.4956168238854198,3.8658112263062745,False,
2016-06-13,58.65208333333334,365.1694173125,51.58667672916665,1.4509323437625217,19.782291666666666,12.157715770833333,420.776364625,89.13372735416668,253.456218375,2.445465377095855,5.5718238125,83.15416670833334,0.9945330333333332,167.60755349999994,306.3686673750001,20.42032725,17.14767708333333,12.24716324796248,14.513062499999998,16.102306,25.958894,,,,,,6.911962987664834,362.4319862184292,140.72040408333334,155.4498377291666,1.1003232206455065,0.86468079559114,154.83792823151038,98.07590995047514,0.9088238630584824,0.9052463877672506,56.76201828103524,3.1397557702439314,3.4547461811551146,9.400001,6.9,0.0,0.5006878523413211,0.5266038125472666,3.63356630657614,False,
2016-06-14,50.89541666666668,351.2909476458333,43.2640744375,1.1955620120419714,19.685354166666674,9.064876937499994,410.91058843750005,88.60742341666662,248.16089377083333,2.235394691208638,5.7901365625,79.22777779166667,1.0398326791666668,157.94502437499992,296.79244268750006,19.061242229166666,17.07663541666667,9.360570022838838,14.46791666666667,15.228785,23.639696,,,,,,6.743093540772051,362.56751183180205,131.87149785416665,148.88014743749991,1.099467869713927,0.869007675078509,144.9884748217053,97.4210150647624,0.9095308990340863,0.8857560939045047,47.5674597569429,3.1171386737691718,3.4271938172518865,9.3,6.7000003,0.0,0.5115214423575305,0.6057415519537843,4.05846857981282,False,
2016-06-15,53.64770833333333,365.617967,60.955161875,1.1337771233772598,19.576843749999995,6.159100083333335,399.606861625,89.41564364583336,251.52673945833328,1.999944037960592,6.064701375000002,83.6652778333333,0.8661669145833333,174.62201249999995,292.27618497916666,17.37266485416666,16.98485416666667,8.513994367759478,14.39286458333333,14.348781,20.79832,,,,,,6.1430380325680645,362.6762195722247,150.3708055208334,168.46291241666663,1.1003232206455065,0.8732394543943276,165.4564890217424,98.38610899247423,0.9088238630584824,0.8926048075728069,67.07038002926816,3.14047340031923,3.4555358061907997,7.9,5.6,0.0,0.6170599653912142,0.6271779608081861,3.5121965805258415,False,
2016-06-16,60.92229166666666,345.7223681458335,52.5305375,1.3431939833066007,19.618552083333334,14.5186020625,412.3345352708334,93.62431004166665,213.59074945833325,2.241433770806602,2.0706557083333332,75.12638885416666,0.8982397874999997,175.21116093750004,316.9497169166665,18.956291041666674,16.990296875000002,11.069447151663908,14.362041666666665,13.565187,24.848682,,,,,,5.455070346167542,362.7581333692812,146.1548475416666,160.69255887500003,1.1044936813404274,0.8775418121504933,161.42710560704433,103.40745886087795,0.9053922325625146,0.9095308990340863,58.019646746166366,3.2932964881797275,3.6374251619751288,7.8,6.1,0.0,0.5962992068811687,0.6539435960916372,3.989055936158987,False,
2016-06-17,65.27583333333334,311.61540384375,52.62407643750004,1.6041959807585526,19.636427083333334,12.500772999999993,416.88600037499987,94.17452868749996,215.53160272916665,2.4397739015918853,3.1356217708333336,69.17222225,0.8355779208333334,175.28198480208331,348.4386202291667,20.419780291666672,17.014015624999995,13.761252362739215,14.391604166666662,15.07559,25.342051,,,,,,5.2634296135489995,362.813276691072,146.798605125,162.78121180208333,1.104671626988156,0.8810394872170129,162.1642539630256,104.03192982606336,0.9052463877672506,0.901815409160882,58.13232413696226,3.3173173944192387,3.6645464033292097,5.0,3.6000001000000004,0.0,1.0179295282045158,0.6883036467517932,2.4778931971368205,False,
2016-06-18,49.54729166666666,366.07276824999985,47.36458045833333,1.2986757343434754,19.690739583333336,13.43400725,417.0746637708333,110.2078142916667,232.764456,2.571978415593476,2.8913384375000017,80.54722220833331,1.27330268125,188.37080533333335,319.91992297916664,21.264053854166665,17.048677083333335,10.48966634696298,14.40661458333333,15.99166,26.293879,,,,,,6.521561251358019,362.841672499751,157.57239475000003,174.93679808333337,1.104671626988156,0.8828072502879533,174.06575367690252,121.743445520384,0.9052463877672506,0.900738989603196,52.322308156518496,3.885250681788537,4.2919261919081855,8.6,6.6,0.0,0.6502918472588161,0.7116588911990627,4.696948681913813,False,
2016-06-19,44.93312500000002,371.8007627708333,26.56836847916666,1.2929490519826892,19.66782291666668,16.78402985416667,426.22731112499986,129.62484625,230.95095666666663,3.1034313665660216,2.2814771041666666,80.66944447916666,1.8104823145833335,189.86660139583333,324.9625942916666,23.75266991666666,17.02856770833333,10.444213519980151,14.3893125,15.275097,32.892852000000005,,,,,,7.454868142503436,362.84334321400405,156.1932147291666,173.08257154166665,1.104671626988156,0.8818847029610395,172.54221263937896,143.1928898050771,0.9052463877672506,0.902420234099456,29.349322834301876,4.5807580460154815,5.0602334435310095,9.900001,7.4,0.0,0.6838153302068931,0.7191165748859529,5.3214626541560515,False,
2016-06-20,32.358124999999994,369.13915970833335,-6.369801187500002,1.035119707758202,19.605947916666672,17.49708525,437.2119143958332,157.40750985416662,271.86446008333337,3.3031858348415355,3.452683791666665,81.9347221875,2.2680661270833338,171.08723547916676,321.0947123125,24.96936014583333,17.001583333333333,6.9506432706109145,14.39721875,17.221624,33.442397,,,,,,8.925136063663555,362.8183106783355,151.03770866666662,153.59015022916677,1.104671626988156,0.879529863924601,166.84707136936976,173.88361001075646,0.9052463877672506,0.9833814762294868,-7.036538641386716,5.569101231070174,6.152028117788032,11.6,8.3,0.0,0.7412082069624135,0.7293929263718787,6.053961288886594,False,
2016-06-21,35.56833333333335,366.32908227083334,-6.544227895833335,1.3106289191063236,19.54533333333333,18.995457458333334,441.0175361875,156.97818095833338,265.38914797916664,3.6257335107729904,2.990655770833333,79.76805550000003,2.315104591666667,176.8964212083334,331.3529306249999,26.3693313125,16.966005208333335,10.532807385459279,14.386677083333336,18.5448,35.840675,,,,,,8.767715423641835,362.76659613907026,150.43395306250005,157.9009637500001,1.1044936813404274,0.8777101387024951,166.15335061659368,173.38140897679335,0.9053922325625146,0.9527107972607288,-7.228058360199679,5.561438965671472,6.142574196744581,12.7,9.1,0.0,0.6750081534884157,0.6760520657998657,6.152073798778777,False,
